Date,AdjClose,Close,High,Low,Open,Volume,"('Close', 'AMZN')","('High', 'AMZN')","('Low', 'AMZN')","('Open', 'AMZN')","('Volume', 'AMZN')"
2023-01-17,96.0500030517578,98.88999938964844,95.7300033569336,98.68000030517578,72755000.0,,,,,,
2023-01-18,95.45999908447266,99.31999969482422,95.37999725341795,97.25,79570400.0,,,,,,
2023-01-19,93.68000030517578,95.44000244140624,92.86000061035156,94.73999786376952,69002700.0,,,,,,
2023-01-20,97.25,97.3499984741211,93.1999969482422,93.86000061035156,67481500.0,,,,,,
2023-01-23,97.5199966430664,97.77999877929688,95.86000061035156,97.55999755859376,76501100.0,,,,,,
2023-01-24,96.31999969482422,98.08999633789062,96.0,96.93000030517578,66929500.0,,,,,,
2023-01-25,97.18000030517578,97.23999786376952,91.5199966430664,92.55999755859376,94261600.0,,,,,,
2023-01-26,99.22000122070312,99.48999786376952,96.91999816894533,98.23999786376952,68523600.0,,,,,,
2023-01-27,102.23999786376952,103.48999786376952,99.52999877929688,99.52999877929688,87775600.0,,,,,,
2023-01-30,100.5500030517578,101.73999786376952,99.01000213623048,101.08999633789062,70691900.0,,,,,,
2023-01-31,103.12999725341795,103.3499984741211,101.13999938964844,101.16000366210938,66527300.0,,,,,,
2023-02-01,105.1500015258789,106.23999786376952,101.23999786376952,102.52999877929688,80450100.0,,,,,,
2023-02-02,112.91000366210938,114.0,108.87999725341795,110.25,158154200.0,,,,,,
2023-02-03,103.38999938964844,108.77999877929688,102.5199966430664,105.26000213623048,144374800.0,,,,,,
2023-02-06,102.18000030517578,103.9499969482422,100.6500015258789,102.93000030517578,81945200.0,,,,,,
2023-02-07,102.11000061035156,102.41000366210938,98.08000183105467,101.16999816894533,119501300.0,,,,,,
2023-02-08,100.0500030517578,102.66999816894533,98.77999877929688,102.04000091552734,75878300.0,,,,,,
2023-02-09,98.23999786376952,101.77999877929688,97.56999969482422,101.31999969482422,64622500.0,,,,,,
2023-02-10,97.61000061035156,98.81999969482422,96.2300033569336,97.55999755859376,52740100.0,,,,,,
2023-02-13,99.54000091552734,99.68000030517578,96.91000366210938,97.8499984741211,52841500.0,,,,,,
2023-02-14,99.6999969482422,100.91999816894533,97.5199966430664,98.41000366210938,56202900.0,,,,,,
2023-02-15,101.16000366210938,101.16999816894533,98.4499969482422,99.08999633789062,47957600.0,,,,,,
2023-02-16,98.1500015258789,100.62999725341795,98.0999984741211,99.20999908447266,56339200.0,,,,,,
2023-02-17,97.1999969482422,97.94000244140624,95.6500015258789,97.8000030517578,60029400.0,,,,,,
2023-02-21,94.58000183105467,95.61000061035156,94.2699966430664,95.33999633789062,56580400.0,,,,,,
2023-02-22,95.79000091552734,97.01000213623048,94.8000030517578,95.0999984741211,59534100.0,,,,,,
2023-02-23,95.81999969482422,96.43000030517578,93.66999816894533,96.12000274658205,48467000.0,,,,,,
2023-02-24,93.5,94.13999938964844,92.31999969482422,93.52999877929688,57053800.0,,,,,,
2023-02-27,93.76000213623048,94.77999877929688,93.13999938964844,94.27999877929688,47470300.0,,,,,,
2023-02-28,94.2300033569336,94.69000244140624,92.91999816894533,93.13999938964844,43959300.0,,,,,,
2023-03-01,92.16999816894533,94.68000030517578,91.58999633789062,93.87000274658205,52299500.0,,,,,,
2023-03-02,92.12999725341795,92.2300033569336,90.38999938964844,91.41000366210938,55509400.0,,,,,,
2023-03-03,94.9000015258789,94.94000244140624,92.66000366210938,92.73999786376952,55759600.0,,,,,,
2023-03-06,93.75,96.5500030517578,93.73999786376952,95.19000244140624,52112400.0,,,,,,
2023-03-07,93.5500030517578,95.08999633789062,92.77999877929688,94.05999755859376,49100700.0,,,,,,
2023-03-08,93.91999816894533,94.16999816894533,92.18000030517578,93.5999984741211,44899100.0,,,,,,
2023-03-09,92.25,96.20999908447266,92.18000030517578,93.68000030517578,56218700.0,,,,,,
2023-03-10,90.7300033569336,93.56999969482422,90.25,92.66999816894533,69827500.0,,,,,,
2023-03-13,92.43000030517578,94.0199966430664,88.12000274658203,89.97000122070312,72397100.0,,,,,,
2023-03-14,94.87999725341795,95.06999969482422,92.70999908447266,93.83000183105467,60912700.0,,,,,,
2023-03-15,96.1999969482422,96.66999816894533,93.06999969482422,93.22000122070312,70731800.0,,,,,,
2023-03-16,100.04000091552734,100.98999786376952,95.61000061035156,95.75,84446900.0,,,,,,
2023-03-17,98.9499969482422,100.66000366210938,97.45999908447266,99.79000091552734,87300200.0,,,,,,
2023-03-20,97.70999908447266,98.4800033569336,95.6999969482422,98.41000366210938,62388900.0,,,,,,
2023-03-21,100.61000061035156,100.8499984741211,98.0,98.13999938964844,58597300.0,,,,,,
2023-03-22,98.6999969482422,102.0999984741211,98.61000061035156,100.4499969482422,57475400.0,,,,,,
2023-03-23,98.70999908447266,101.05999755859376,97.62000274658205,100.43000030517578,57559300.0,,,,,,
2023-03-24,98.12999725341795,98.3000030517578,96.4000015258789,98.06999969482422,56095400.0,,,,,,
2023-03-27,98.04000091552734,99.33999633789062,97.08000183105467,99.06999969482422,46721300.0,,,,,,
2023-03-28,97.23999786376952,98.44000244140624,96.29000091552734,98.11000061035156,38720100.0,,,,,,
2023-03-29,100.25,100.41999816894533,98.55999755859376,98.69000244140624,49783300.0,,,,,,
2023-03-30,102.0,103.04000091552734,101.01000213623048,101.5500030517578,53633400.0,,,,,,
2023-03-31,103.29000091552734,103.48999786376952,101.9499969482422,102.16000366210938,56750300.0,,,,,,
2023-04-03,102.41000366210938,103.29000091552734,101.43000030517578,102.3000030517578,41135700.0,,,,,,
2023-04-04,103.9499969482422,104.1999969482422,102.11000061035156,102.75,48662500.0,,,,,,
2023-04-05,101.0999984741211,103.91000366210938,100.75,103.91000366210938,45175400.0,,,,,,
2023-04-06,102.05999755859376,102.37999725341795,99.8000030517578,100.75,43808000.0,,,,,,
2023-04-10,102.16999816894533,102.1999969482422,99.56999969482422,100.95999908447266,37261200.0,,,,,,
2023-04-11,99.91999816894533,101.0,99.01000213623048,100.8000030517578,60417800.0,,,,,,
2023-04-12,97.83000183105467,100.51000213623048,97.70999908447266,100.4000015258789,56735000.0,,,,,,
2023-04-13,102.4000015258789,102.56999969482422,98.70999908447266,98.9499969482422,67925100.0,,,,,,
2023-04-14,102.51000213623048,103.1999969482422,101.11000061035156,102.06999969482422,51450500.0,,,,,,
2023-04-17,102.73999786376952,103.7300033569336,101.58999633789062,103.16000366210938,39919500.0,,,,,,
2023-04-18,102.3000030517578,104.1999969482422,101.5199966430664,103.9499969482422,39790500.0,,,,,,
2023-04-19,104.3000030517578,105.12000274658205,101.38999938964844,101.58000183105467,58398900.0,,,,,,
2023-04-20,103.80999755859376,105.25,103.20999908447266,103.52999877929688,57696900.0,,,,,,
2023-04-21,106.95999908447266,108.1500015258789,105.08000183105467,106.0999984741211,86774200.0,,,,,,
2023-04-24,106.20999908447266,109.2300033569336,105.06999969482422,107.66000366210938,69575600.0,,,,,,
2023-04-25,102.56999969482422,105.4499969482422,102.4499969482422,104.91000366210938,65026800.0,,,,,,
2023-04-26,104.9800033569336,106.62000274658205,104.0999984741211,105.04000091552734,73803800.0,,,,,,
2023-04-27,109.81999969482422,110.86000061035156,106.8000030517578,108.16000366210938,149961200.0,,,,,,
2023-04-28,105.4499969482422,109.4800033569336,104.33000183105467,107.7300033569336,130565000.0,,,,,,
2023-05-01,102.0500030517578,105.2300033569336,101.81999969482422,104.9499969482422,74728100.0,,,,,,
2023-05-02,103.62999725341795,103.9000015258789,101.1500015258789,101.47000122070312,73469400.0,,,,,,
2023-05-03,103.6500015258789,105.95999908447266,103.27999877929688,103.73999786376952,65051900.0,,,,,,
2023-05-04,104.0,105.38999938964844,103.30999755859376,104.04000091552734,45345500.0,,,,,,
2023-05-05,105.66000366210938,105.76000213623048,103.5500030517578,104.2699966430664,56912900.0,,,,,,
2023-05-08,105.83000183105467,106.0999984741211,104.6999969482422,105.04000091552734,49430900.0,,,,,,
2023-05-09,106.62000274658205,106.79000091552734,105.16000366210938,105.4800033569336,44089400.0,,,,,,
2023-05-10,110.19000244140624,110.66999816894533,108.0500030517578,108.0999984741211,78627600.0,,,,,,
2023-05-11,112.18000030517578,113.27999877929688,110.48999786376952,111.02999877929688,74924800.0,,,,,,
2023-05-12,110.26000213623048,112.63999938964844,109.31999969482422,112.16000366210938,49810100.0,,,,,,
2023-05-15,111.1999969482422,112.29000091552734,109.25,111.1500015258789,53011100.0,,,,,,
2023-05-16,113.4000015258789,114.79000091552734,111.0500030517578,111.0500030517578,71472900.0,,,,,,
2023-05-17,115.5,115.83000183105467,114.22000122070312,114.88999938964844,65655200.0,,,,,,
2023-05-18,118.1500015258789,118.5999984741211,116.33999633789062,116.69000244140624,73174100.0,,,,,,
2023-05-19,116.25,118.30999755859376,115.6999969482422,118.16000366210938,54990200.0,,,,,,
2023-05-22,115.01000213623048,116.7699966430664,114.25,116.7699966430664,70741100.0,,,,,,
2023-05-23,114.98999786376952,117.13999938964844,113.77999877929688,114.2699966430664,67576300.0,,,,,,
2023-05-24,116.75,117.33999633789062,115.0199966430664,115.3499984741211,63487900.0,,,,,,
2023-05-25,115.0,116.87000274658205,114.30999755859376,116.62999725341795,66496700.0,,,,,,
2023-05-26,120.11000061035156,121.5,116.0199966430664,116.04000091552734,96779900.0,,,,,,
2023-05-30,121.66000366210938,122.91999816894533,119.86000061035156,122.37000274658205,64314800.0,,,,,,
2023-05-31,120.58000183105467,122.04000091552734,119.16999816894533,121.4499969482422,72800800.0,,,,,,
2023-06-01,122.7699966430664,123.48999786376952,119.93000030517578,120.69000244140624,54375100.0,,,,,,
2023-06-02,124.25,126.38999938964844,124.0199966430664,124.91999816894533,61215000.0,,,,,,
2023-06-05,125.3000030517578,125.8000030517578,123.02999877929688,123.36000061035156,47950100.0,,,,,,
2023-06-06,126.61000061035156,127.4000015258789,125.0,125.06999969482422,45695200.0,,,,,,
2023-06-07,121.2300033569336,127.37000274658205,120.62999725341795,127.01000213623048,95663300.0,,,,,,
2023-06-08,124.25,125.62999725341795,122.26000213623048,123.01000213623048,62159300.0,,,,,,
2023-06-09,123.43000030517578,125.8000030517578,123.19000244140624,124.08000183105467,51330000.0,,,,,,
2023-06-12,126.56999969482422,126.77999877929688,123.52999877929688,124.0199966430664,51338000.0,,,,,,
2023-06-13,126.66000366210938,128.41000366210938,125.18000030517578,128.1199951171875,50564800.0,,,,,,
2023-06-14,126.41999816894533,126.9499969482422,124.12000274658205,126.6999969482422,52422500.0,,,,,,
2023-06-15,127.11000061035156,127.69000244140624,124.31999969482422,125.20999908447266,60458500.0,,,,,,
2023-06-16,125.48999786376952,127.9000015258789,125.3000030517578,127.70999908447266,84188100.0,,,,,,
2023-06-20,125.77999877929688,127.25,124.5,124.97000122070312,56930100.0,,,,,,
2023-06-21,124.83000183105467,126.7300033569336,123.8499984741211,125.63999938964844,52137700.0,,,,,,
2023-06-22,130.14999389648438,130.3300018310547,125.13999938964844,125.30999755859376,90354600.0,,,,,,
2023-06-23,129.3300018310547,130.83999633789062,128.27999877929688,129.11000061035156,71855200.0,,,,,,
2023-06-26,127.33000183105467,131.49000549316406,127.0999984741211,129.3300018310547,59989300.0,,,,,,
2023-06-27,129.17999267578125,130.08999633789062,127.5500030517578,128.6300048828125,46801000.0,,,,,,
2023-06-28,129.0399932861328,131.47999572753906,128.44000244140625,128.94000244140625,52149500.0,,,,,,
2023-06-29,127.9000015258789,129.25999450683594,127.26000213623048,128.77000427246094,40761000.0,,,,,,
2023-06-30,130.36000061035156,131.25,128.9499969482422,129.47000122070312,54310500.0,,,,,,
2023-07-03,130.22000122070312,131.85000610351562,130.07000732421875,130.82000732421875,28264800.0,,,,,,
2023-07-05,130.3800048828125,131.39999389648438,129.63999938964844,130.24000549316406,35895400.0,,,,,,
2023-07-06,128.36000061035156,128.72999572753906,127.37000274658205,128.25,40639900.0,,,,,,
2023-07-07,129.77999877929688,130.97000122070312,128.1300048828125,128.58999633789062,41928700.0,,,,,,
2023-07-10,127.12999725341795,129.27999877929688,125.91999816894533,129.07000732421875,61889300.0,,,,,,
2023-07-11,128.77999877929688,129.77000427246094,127.3499984741211,127.75,49951500.0,,,,,,
2023-07-12,130.8000030517578,131.25999450683594,128.8300018310547,130.30999755859375,54022800.0,,,,,,
2023-07-13,134.3000030517578,134.6699981689453,132.7100067138672,134.0399932861328,61170900.0,,,,,,
2023-07-14,134.67999267578125,136.64999389648438,134.05999755859375,134.05999755859375,54388100.0,,,,,,
2023-07-17,133.55999755859375,135.6199951171875,133.2100067138672,134.55999755859375,48450200.0,,,,,,
2023-07-18,132.8300018310547,133.86000061035156,131.35000610351562,132.7100067138672,54969100.0,,,,,,
2023-07-19,135.36000061035156,135.99000549316406,132.52999877929688,133.38999938964844,54531000.0,,,,,,
2023-07-20,129.9600067138672,134.7899932861328,129.3300018310547,134.07000732421875,59820600.0,,,,,,
2023-07-21,130.0,131.3699951171875,128.4199981689453,131.33999633789062,133265000.0,,,,,,
2023-07-24,128.8000030517578,131.66000366210938,128.35000610351562,130.30999755859375,45591100.0,,,,,,
2023-07-25,129.1300048828125,129.5800018310547,128.52999877929688,129.30999755859375,39236700.0,,,,,,
2023-07-26,128.14999389648438,129.0800018310547,126.11000061035156,126.51000213623048,53910100.0,,,,,,
2023-07-27,128.25,132.6300048828125,127.79000091552734,131.0,52610700.0,,,,,,
2023-07-28,132.2100067138672,133.00999450683594,129.3300018310547,129.69000244140625,46317400.0,,,,,,
2023-07-31,133.67999267578125,133.8699951171875,132.3800048828125,133.1999969482422,41901500.0,,,,,,
2023-08-01,131.69000244140625,133.69000244140625,131.6199951171875,133.5500030517578,42098500.0,,,,,,
2023-08-02,128.2100067138672,130.22999572753906,126.81999969482422,130.14999389648438,51027600.0,,,,,,
2023-08-03,128.91000366210938,129.83999633789062,126.41000366210938,127.4800033569336,88585200.0,,,,,,
2023-08-04,139.57000732421875,143.6300048828125,139.32000732421875,141.05999755859375,152938700.0,,,,,,
2023-08-07,142.22000122070312,142.5399932861328,138.9499969482422,140.99000549316406,71213100.0,,,,,,
2023-08-08,139.94000244140625,140.83999633789062,138.4199981689453,140.6199951171875,51710500.0,,,,,,
2023-08-09,137.85000610351562,140.32000732421875,137.10000610351562,139.97000122070312,50017300.0,,,,,,
2023-08-10,138.55999755859375,140.41000366210938,137.49000549316406,139.07000732421875,58928400.0,,,,,,
2023-08-11,138.41000366210938,139.3300018310547,137.0,137.39999389648438,42832100.0,,,,,,
2023-08-14,140.57000732421875,140.58999633789062,137.75,138.3000030517578,47148700.0,,,,,,
2023-08-15,137.6699981689453,141.27999877929688,137.22999572753906,140.0500030517578,42781500.0,,,,,,
2023-08-16,135.07000732421875,137.27000427246094,135.00999450683594,137.19000244140625,41675900.0,,,,,,
2023-08-17,133.97999572753906,136.08999633789062,133.52999877929688,135.4600067138672,48354100.0,,,,,,
2023-08-18,133.22000122070312,134.07000732421875,131.14999389648438,131.6199951171875,48469400.0,,,,,,
2023-08-21,134.67999267578125,135.19000244140625,132.7100067138672,133.74000549316406,41442500.0,,,,,,
2023-08-22,134.25,135.64999389648438,133.72999572753906,135.0800018310547,32935100.0,,,,,,
2023-08-23,135.52000427246094,135.9499969482422,133.22000122070312,134.5,42801000.0,,,,,,
2023-08-24,131.83999633789062,136.77999877929688,131.8300018310547,136.39999389648438,43646300.0,,,,,,
2023-08-25,133.25999450683594,133.8699951171875,130.5800018310547,132.47000122070312,44147500.0,,,,,,
2023-08-28,133.13999938964844,133.9499969482422,131.85000610351562,133.77999877929688,34108400.0,,,,,,
2023-08-29,134.91000366210938,135.13999938964844,133.25,133.3800048828125,38646100.0,,,,,,
2023-08-30,135.07000732421875,135.67999267578125,133.9199981689453,134.92999267578125,36137000.0,,,,,,
2023-08-31,138.00999450683594,138.7899932861328,135.0,135.05999755859375,58781300.0,,,,,,
2023-09-01,138.1199951171875,139.9600067138672,136.8800048828125,139.4600067138672,40948300.0,,,,,,
2023-09-05,137.27000427246094,137.8000030517578,135.82000732421875,137.72999572753906,40636700.0,,,,,,
2023-09-06,135.36000061035156,137.4499969482422,134.61000061035156,136.32000732421875,41785500.0,,,,,,
2023-09-07,137.85000610351562,138.02999877929688,133.16000366210938,133.89999389648438,48498900.0,,,,,,
2023-09-08,138.22999572753906,138.85000610351562,136.75,136.86000061035156,38348200.0,,,,,,
2023-09-11,143.10000610351562,143.6199951171875,138.63999938964844,138.75,56764500.0,,,,,,
2023-09-12,141.22999572753906,143.0,140.61000061035156,142.32000732421875,42668500.0,,,,,,
2023-09-13,144.85000610351562,144.97999572753906,140.8699951171875,140.9499969482422,60465200.0,,,,,,
2023-09-14,144.72000122070312,145.86000061035156,142.9499969482422,145.0800018310547,64033600.0,,,,,,
2023-09-15,140.38999938964844,143.57000732421875,140.08999633789062,142.69000244140625,102861700.0,,,,,,
2023-09-18,139.97999572753906,141.75,139.22000122070312,140.47999572753906,42823500.0,,,,,,
2023-09-19,137.6300048828125,138.83999633789062,135.55999755859375,138.6999969482422,61482500.0,,,,,,
2023-09-20,135.2899932861328,139.3699951171875,135.1999969482422,138.5500030517578,46263700.0,,,,,,
2023-09-21,129.3300018310547,132.24000549316406,129.30999755859375,131.94000244140625,70234800.0,,,,,,
2023-09-22,129.1199951171875,132.02999877929688,128.52000427246094,131.11000061035156,59904300.0,,,,,,
2023-09-25,131.27000427246094,131.77999877929688,128.77000427246094,129.36000061035156,46017800.0,,,,,,
2023-09-26,125.9800033569336,130.38999938964844,125.27999877929688,130.1199951171875,73048200.0,,,,,,
2023-09-27,125.9800033569336,127.4800033569336,124.12999725341795,125.76000213623048,66553400.0,,,,,,
2023-09-28,125.9800033569336,126.58000183105467,123.04000091552734,124.04000091552734,54555000.0,,,,,,
2023-09-29,127.12000274658205,129.14999389648438,126.31999969482422,128.1999969482422,62377600.0,,,,,,
2023-10-02,129.4600067138672,130.47000122070312,126.54000091552734,127.27999877929688,48029700.0,,,,,,
2023-10-03,124.72000122070312,128.52000427246094,124.25,128.05999755859375,51565000.0,,,,,,
2023-10-04,127.0,127.36000061035156,125.68000030517578,126.05999755859376,44203900.0,,,,,,
2023-10-05,125.95999908447266,126.7300033569336,124.33000183105467,126.70999908447266,39660600.0,,,,,,
2023-10-06,127.95999908447266,128.4499969482422,124.12999725341795,124.16000366210938,46795900.0,,,,,,
2023-10-09,128.25999450683594,128.7899932861328,124.76000213623048,126.22000122070312,38773700.0,,,,,,
2023-10-10,129.47999572753906,130.74000549316406,128.0500030517578,128.82000732421875,42178600.0,,,,,,
2023-10-11,131.8300018310547,132.0500030517578,129.61000061035156,129.74000549316406,40741800.0,,,,,,
2023-10-12,132.3300018310547,134.47999572753906,131.22999572753906,132.1699981689453,55528600.0,,,,,,
2023-10-13,129.7899932861328,133.30999755859375,128.9499969482422,132.97999572753906,45786600.0,,,,,,
2023-10-16,132.5500030517578,133.07000732421875,130.42999267578125,130.69000244140625,42832900.0,,,,,,
2023-10-17,131.47000122070312,132.5800018310547,128.7100067138672,130.38999938964844,49344600.0,,,,,,
2023-10-18,128.1300048828125,130.6699981689453,127.51000213623048,129.89999389648438,42699500.0,,,,,,
2023-10-19,128.39999389648438,132.24000549316406,127.47000122070312,130.57000732421875,60961400.0,,,,,,
2023-10-20,125.16999816894533,128.1699981689453,124.97000122070312,128.0500030517578,56343300.0,,,,,,
2023-10-23,126.55999755859376,127.87999725341795,123.9800033569336,124.62999725341795,48260000.0,,,,,,
2023-10-24,128.55999755859375,128.8000030517578,126.33999633789062,127.73999786376952,46477400.0,,,,,,
2023-10-25,121.38999938964844,126.33999633789062,120.79000091552734,126.04000091552734,74577500.0,,,,,,
2023-10-26,119.56999969482422,121.63999938964844,118.3499984741211,120.62999725341795,100419500.0,,,,,,
2023-10-27,127.73999786376952,130.02000427246094,125.5199966430664,126.1999969482422,125309300.0,,,,,,
2023-10-30,132.7100067138672,133.0,128.55999755859375,129.72000122070312,72485500.0,,,,,,
2023-10-31,133.08999633789062,133.57000732421875,131.7100067138672,132.75,51589400.0,,,,,,
2023-11-01,137.0,137.35000610351562,133.7100067138672,133.9600067138672,61529400.0,,,,,,
2023-11-02,138.07000732421875,138.80999755859375,136.47000122070312,138.72999572753906,52236700.0,,,,,,
2023-11-03,138.60000610351562,139.49000549316406,137.4499969482422,138.99000549316406,44007200.0,,,,,,
2023-11-06,139.74000549316406,140.72999572753906,138.36000061035156,138.75999450683594,44970400.0,,,,,,
2023-11-07,142.7100067138672,143.3699951171875,140.5,140.5500030517578,53553500.0,,,,,,
2023-11-08,142.0800018310547,143.1199951171875,141.22000122070312,142.97000122070312,44521700.0,,,,,,
2023-11-09,140.60000610351562,142.64999389648438,139.83999633789062,142.02000427246094,36235400.0,,,,,,
2023-11-10,143.55999755859375,143.64999389648438,139.91000366210938,140.4600067138672,49287800.0,,,,,,
2023-11-13,142.58999633789062,143.22999572753906,140.6699981689453,142.0800018310547,35680600.0,,,,,,
2023-11-14,145.8000030517578,147.25999450683594,144.67999267578125,145.0,56674600.0,,,,,,
2023-11-15,143.1999969482422,147.2899932861328,142.58999633789062,147.05999755859375,63875700.0,,,,,,
2023-11-16,142.8300018310547,143.32000732421875,139.52000427246094,140.91000366210938,49653500.0,,,,,,
2023-11-17,145.17999267578125,145.22999572753906,142.5399932861328,142.66000366210938,49636700.0,,,,,,
2023-11-20,146.1300048828125,146.6300048828125,144.72999572753906,145.1300048828125,41951200.0,,,,,,
2023-11-21,143.89999389648438,144.0500030517578,141.5,143.91000366210938,71226000.0,,,,,,
2023-11-22,146.7100067138672,147.74000549316406,144.57000732421875,144.57000732421875,45669100.0,,,,,,
2023-11-24,146.74000549316406,147.1999969482422,145.32000732421875,146.6999969482422,22378400.0,,,,,,
2023-11-27,147.72999572753906,149.25999450683594,146.8800048828125,147.52999877929688,53762400.0,,,,,,
2023-11-28,147.02999877929688,147.60000610351562,145.52999877929688,146.97999572753906,42711700.0,,,,,,
2023-11-29,146.32000732421875,148.5399932861328,145.97000122070312,147.85000610351562,40610900.0,,,,,,
2023-11-30,146.08999633789062,146.92999267578125,144.3300018310547,144.75999450683594,65814000.0,,,,,,
2023-12-01,147.02999877929688,147.25,145.5500030517578,146.0,39924600.0,,,,,,
2023-12-04,144.83999633789062,145.35000610351562,142.80999755859375,145.25,48294200.0,,,,,,
2023-12-05,146.8800048828125,148.57000732421875,143.1300048828125,143.5500030517578,46822400.0,,,,,,
2023-12-06,144.52000427246094,147.85000610351562,144.27999877929688,147.5800018310547,39679000.0,,,,,,
2023-12-07,146.8800048828125,147.9199981689453,145.33999633789062,146.14999389648438,52352800.0,,,,,,
2023-12-08,147.4199981689453,147.83999633789062,145.39999389648438,145.47999572753906,41858000.0,,,,,,
2023-12-11,145.88999938964844,146.19000244140625,143.63999938964844,145.66000366210938,50907300.0,,,,,,
2023-12-12,147.47999572753906,147.5,145.3000030517578,145.52000427246094,44944300.0,,,,,,
2023-12-13,148.83999633789062,149.4600067138672,146.82000732421875,148.1199951171875,52766200.0,,,,,,
2023-12-14,147.4199981689453,150.5399932861328,145.52000427246094,149.92999267578125,58400800.0,,,,,,
2023-12-15,149.97000122070312,150.57000732421875,147.8800048828125,148.3800048828125,110039100.0,,,,,,
2023-12-18,154.07000732421875,154.85000610351562,150.0500030517578,150.55999755859375,62512800.0,,,,,,
2023-12-19,153.7899932861328,155.1199951171875,152.69000244140625,154.39999389648438,43171300.0,,,,,,
2023-12-20,152.1199951171875,155.6300048828125,151.55999755859375,152.89999389648438,50322100.0,,,,,,
2023-12-21,153.83999633789062,153.97000122070312,152.10000610351562,153.3000030517578,36305700.0,,,,,,
2023-12-22,153.4199981689453,154.35000610351562,152.7100067138672,153.77000427246094,29480100.0,,,,,,
2023-12-26,153.41000366210938,153.97999572753906,153.02999877929688,153.55999755859375,25067200.0,,,,,,
2023-12-27,153.33999633789062,154.77999877929688,153.1199951171875,153.55999755859375,31434700.0,,,,,,
2023-12-28,153.3800048828125,154.0800018310547,152.9499969482422,153.72000122070312,27057000.0,,,,,,
2023-12-29,151.94000244140625,153.88999938964844,151.02999877929688,153.10000610351562,39789000.0,,,,,,
2024-01-02,149.92999267578125,152.3800048828125,148.38999938964844,151.5399932861328,47339400.0,,,,,,
2024-01-03,148.47000122070312,151.0500030517578,148.3300018310547,149.1999969482422,49425500.0,,,,,,
2024-01-04,144.57000732421875,147.3800048828125,144.0500030517578,145.58999633789062,56039800.0,,,,,,
2024-01-05,145.24000549316406,146.58999633789062,144.52999877929688,144.69000244140625,45124800.0,,,,,,
2024-01-08,149.10000610351562,149.39999389648438,146.14999389648438,146.74000549316406,46757100.0,,,,,,
2024-01-09,151.3699951171875,151.7100067138672,148.2100067138672,148.3300018310547,43812600.0,,,,,,
2024-01-10,153.72999572753906,154.4199981689453,151.8800048828125,152.05999755859375,44421800.0,,,,,,
2024-01-11,155.17999267578125,157.1699981689453,153.1199951171875,155.0399932861328,49072700.0,,,,,,
