Date,AdjClose,Close,High,Low,Open,Volume,"('Close', 'BRLT')","('High', 'BRLT')","('Low', 'BRLT')","('Open', 'BRLT')","('Volume', 'BRLT')"
2023-01-17,4.639999866485596,4.670000076293945,4.489999771118164,4.5,64400.0,,,,,,
2023-01-18,4.510000228881836,4.78000020980835,4.510000228881836,4.639999866485596,88100.0,,,,,,
2023-01-19,4.289999961853027,4.5,4.269999980926514,4.420000076293945,94000.0,,,,,,
2023-01-20,4.519999980926514,4.599999904632568,4.25,4.289999961853027,67000.0,,,,,,
2023-01-23,4.730000019073486,4.739999771118164,4.550000190734863,4.739999771118164,156800.0,,,,,,
2023-01-24,4.639999866485596,4.829999923706055,4.619999885559082,4.650000095367432,27900.0,,,,,,
2023-01-25,4.690000057220459,4.690000057220459,4.449999809265137,4.610000133514404,70000.0,,,,,,
2023-01-26,4.559999942779541,4.75,4.480000019073486,4.699999809265137,58100.0,,,,,,
2023-01-27,4.659999847412109,4.789999961853027,4.510000228881836,4.510000228881836,105300.0,,,,,,
2023-01-30,4.570000171661377,4.75,4.550000190734863,4.590000152587891,91200.0,,,,,,
2023-01-31,4.800000190734863,4.855000019073486,4.570000171661377,4.590000152587891,78000.0,,,,,,
2023-02-01,5.190000057220459,5.230000019073486,4.739999771118164,4.820000171661377,138900.0,,,,,,
2023-02-02,5.510000228881836,5.710000038146973,5.201000213623047,5.300000190734863,235200.0,,,,,,
2023-02-03,5.539999961853027,5.875,5.230000019073486,5.340000152587891,175600.0,,,,,,
2023-02-06,5.429999828338623,5.590000152587891,5.355000019073486,5.480000019073486,59000.0,,,,,,
2023-02-07,5.409999847412109,5.492000102996826,5.099999904632568,5.349999904632568,132500.0,,,,,,
2023-02-08,5.46999979019165,5.544000148773193,5.329999923706055,5.480000019073486,68800.0,,,,,,
2023-02-09,5.550000190734863,5.849999904632568,5.480000019073486,5.579999923706055,71800.0,,,,,,
2023-02-10,5.400000095367432,5.53000020980835,5.25,5.460000038146973,67700.0,,,,,,
2023-02-13,5.610000133514404,5.650000095367432,5.400000095367432,5.510000228881836,58700.0,,,,,,
2023-02-14,5.630000114440918,5.670000076293945,5.438000202178955,5.610000133514404,28700.0,,,,,,
2023-02-15,5.920000076293945,5.960000038146973,5.619999885559082,5.639999866485596,62000.0,,,,,,
2023-02-16,5.53000020980835,5.940000057220459,5.360000133514404,5.940000057220459,158100.0,,,,,,
2023-02-17,5.5,5.690000057220459,5.349999904632568,5.5,48100.0,,,,,,
2023-02-21,5.110000133514404,5.460000038146973,5.110000133514404,5.329999923706055,46300.0,,,,,,
2023-02-22,5.079999923706055,5.210000038146973,5.0,5.050000190734863,65100.0,,,,,,
2023-02-23,5.150000095367432,5.25,5.0,5.090000152587891,68000.0,,,,,,
2023-02-24,5.139999866485596,5.146999835968018,5.03000020980835,5.099999904632568,30000.0,,,,,,
2023-02-27,5.119999885559082,5.269999980926514,5.050000190734863,5.139999866485596,34600.0,,,,,,
2023-02-28,5.150000095367432,5.230000019073486,5.050000190734863,5.090000152587891,28300.0,,,,,,
2023-03-01,5.0,5.239999771118164,4.960000038146973,5.119999885559082,44200.0,,,,,,
2023-03-02,4.940000057220459,4.989999771118164,4.860000133514404,4.989999771118164,29500.0,,,,,,
2023-03-03,5.139999866485596,5.150000095367432,4.892000198364258,4.940000057220459,56600.0,,,,,,
2023-03-06,5.25,5.400000095367432,5.040999889373779,5.179999828338623,62800.0,,,,,,
2023-03-07,4.900000095367432,5.269999980926514,4.849999904632568,5.230000019073486,98100.0,,,,,,
2023-03-08,4.889999866485596,4.953000068664551,4.78000020980835,4.869999885559082,44300.0,,,,,,
2023-03-09,4.579999923706055,4.900000095367432,4.519999980926514,4.789999961853027,75000.0,,,,,,
2023-03-10,4.349999904632568,4.679999828338623,4.21999979019165,4.550000190734863,60800.0,,,,,,
2023-03-13,4.25,4.53000020980835,4.159999847412109,4.210000038146973,64600.0,,,,,,
2023-03-14,4.260000228881836,4.605000019073486,4.170000076293945,4.309999942779541,133800.0,,,,,,
2023-03-15,4.360000133514404,4.5,4.170000076293945,4.170000076293945,177700.0,,,,,,
2023-03-16,3.890000104904175,4.079999923706055,3.799999952316284,3.920000076293945,322700.0,,,,,,
2023-03-17,3.920000076293945,4.099999904632568,3.849999904632568,4.039999961853027,144800.0,,,,,,
2023-03-20,3.7100000381469727,4.0,3.680000066757202,3.950000047683716,120600.0,,,,,,
2023-03-21,3.809999942779541,3.859999895095825,3.660000085830689,3.839999914169312,190100.0,,,,,,
2023-03-22,3.680000066757202,3.829999923706055,3.640000104904175,3.809999942779541,96500.0,,,,,,
2023-03-23,3.509999990463257,3.829999923706055,3.5,3.7200000286102295,162100.0,,,,,,
2023-03-24,3.509999990463257,3.630000114440918,3.450000047683716,3.5199999809265137,132300.0,,,,,,
2023-03-27,3.5299999713897705,3.5999999046325684,3.450000047683716,3.5199999809265137,60800.0,,,,,,
2023-03-28,3.7100000381469727,3.7100000381469727,3.549999952316284,3.5999999046325684,88800.0,,,,,,
2023-03-29,3.630000114440918,3.7699999809265137,3.5799999237060547,3.75,93500.0,,,,,,
2023-03-30,3.7300000190734863,3.7699999809265137,3.61899995803833,3.660000085830689,76600.0,,,,,,
2023-03-31,3.910000085830689,3.9600000381469727,3.711999893188477,3.799999952316284,63700.0,,,,,,
2023-04-03,3.890000104904175,4.039000034332275,3.839999914169312,3.940000057220459,51600.0,,,,,,
2023-04-04,3.859999895095825,3.890000104904175,3.759999990463257,3.849999904632568,51400.0,,,,,,
2023-04-05,3.690000057220459,3.849999904632568,3.5999999046325684,3.849999904632568,64900.0,,,,,,
2023-04-06,3.7699999809265137,3.940000057220459,3.609999895095825,3.630000114440918,90800.0,,,,,,
2023-04-10,3.890000104904175,3.920000076293945,3.7300000190734863,3.75,59900.0,,,,,,
2023-04-11,3.950000047683716,4.119999885559082,3.880000114440918,3.890000104904175,52000.0,,,,,,
2023-04-12,3.930000066757202,4.039999961853027,3.849999904632568,4.039999961853027,46000.0,,,,,,
2023-04-13,3.930000066757202,4.010000228881836,3.8550000190734863,3.900000095367432,66700.0,,,,,,
2023-04-14,3.759999990463257,3.947999954223633,3.7200000286102295,3.900000095367432,61000.0,,,,,,
2023-04-17,3.7799999713897705,3.900000095367432,3.7300000190734863,3.740000009536743,50100.0,,,,,,
2023-04-18,3.670000076293945,3.890000104904175,3.660000085830689,3.809999942779541,58300.0,,,,,,
2023-04-19,3.819999933242798,3.8350000381469727,3.650000095367432,3.650000095367432,37300.0,,,,,,
2023-04-20,3.619999885559082,3.799999952316284,3.549999952316284,3.650000095367432,92500.0,,,,,,
2023-04-21,3.7300000190734863,3.799999952316284,3.619999885559082,3.619999885559082,41700.0,,,,,,
2023-04-24,3.799999952316284,3.829999923706055,3.569999933242798,3.700000047683716,59600.0,,,,,,
2023-04-25,3.7100000381469727,3.809999942779541,3.700000047683716,3.700000047683716,40800.0,,,,,,
2023-04-26,3.759999990463257,3.799999952316284,3.700000047683716,3.799999952316284,46400.0,,,,,,
2023-04-27,3.869999885559082,3.950000047683716,3.7060000896453857,3.75,72800.0,,,,,,
2023-04-28,4.179999828338623,4.195000171661377,3.869999885559082,3.890000104904175,86100.0,,,,,,
2023-05-01,3.829999923706055,4.210000038146973,3.7799999713897705,4.150000095367432,60800.0,,,,,,
2023-05-02,3.839999914169312,3.859999895095825,3.700000047683716,3.849999904632568,35300.0,,,,,,
2023-05-03,3.759999990463257,3.950000047683716,3.759999990463257,3.799999952316284,38200.0,,,,,,
2023-05-04,3.630000114440918,3.811000108718872,3.5799999237060547,3.759999990463257,37000.0,,,,,,
2023-05-05,3.7799999713897705,3.829999923706055,3.680000066757202,3.7300000190734863,33700.0,,,,,,
2023-05-08,3.9700000286102295,3.9700000286102295,3.75,3.7799999713897705,31100.0,,,,,,
2023-05-09,3.819999933242798,4.019999980926514,3.7699999809265137,4.0,65200.0,,,,,,
2023-05-10,3.930000066757202,3.950000047683716,3.75,3.890000104904175,47200.0,,,,,,
2023-05-11,3.9700000286102295,4.098999977111816,3.809000015258789,3.809999942779541,85300.0,,,,,,
2023-05-12,4.019999980926514,4.150000095367432,3.799999952316284,3.930000066757202,80500.0,,,,,,
2023-05-15,4.0,4.079999923706055,3.869999885559082,3.9800000190734863,36900.0,,,,,,
2023-05-16,3.5899999141693115,4.050000190734863,3.5,3.880000114440918,219500.0,,,,,,
2023-05-17,3.650000095367432,3.680000066757202,3.5199999809265137,3.640000104904175,107400.0,,,,,,
2023-05-18,3.619999885559082,3.7100000381469727,3.559999942779541,3.7100000381469727,50900.0,,,,,,
2023-05-19,3.539999961853028,3.6440000534057617,3.5,3.5199999809265137,89300.0,,,,,,
2023-05-22,3.434000015258789,3.619999885559082,3.380000114440918,3.549999952316284,115400.0,,,,,,
2023-05-23,3.400000095367432,3.509999990463257,3.3299999237060547,3.450000047683716,70300.0,,,,,,
2023-05-24,3.549999952316284,3.680000066757202,3.380000114440918,3.380000114440918,85200.0,,,,,,
2023-05-25,3.759999990463257,3.759999990463257,3.427999973297119,3.569999933242798,70000.0,,,,,,
2023-05-26,3.5,3.740000009536743,3.5,3.740000009536743,66000.0,,,,,,
2023-05-30,3.289999961853028,3.549999952316284,3.25,3.5199999809265137,144400.0,,,,,,
2023-05-31,3.3499999046325684,3.380000114440918,3.259999990463257,3.259999990463257,34600.0,,,,,,
2023-06-01,3.3399999141693115,3.369999885559082,3.299999952316284,3.359999895095825,51800.0,,,,,,
2023-06-02,3.630000114440918,3.680000066757202,3.3499999046325684,3.3499999046325684,102400.0,,,,,,
2023-06-05,3.4200000762939453,3.5999999046325684,3.390000104904175,3.5999999046325684,41400.0,,,,,,
2023-06-06,3.809999942779541,3.819999933242798,3.4040000438690186,3.4200000762939453,106500.0,,,,,,
2023-06-07,3.9800000190734863,4.039999961853027,3.799999952316284,3.799999952316284,72100.0,,,,,,
2023-06-08,3.7899999618530273,3.997999906539917,3.7100000381469727,3.910000085830689,58800.0,,,,,,
2023-06-09,3.900000095367432,3.940000057220459,3.700000047683716,3.839999914169312,55100.0,,,,,,
2023-06-12,3.839999914169312,3.9700000286102295,3.759999990463257,3.910000085830689,63000.0,,,,,,
2023-06-13,3.990000009536743,4.0,3.640000104904175,3.829999923706055,118100.0,,,,,,
2023-06-14,3.940000057220459,4.010000228881836,3.859999895095825,3.920000076293945,82900.0,,,,,,
2023-06-15,4.039999961853027,4.059999942779541,3.880000114440918,3.880000114440918,96300.0,,,,,,
2023-06-16,4.0,4.199999809265137,3.9600000381469727,4.0,90500.0,,,,,,
2023-06-20,4.0,4.050000190734863,3.900000095367432,3.9600000381469727,100400.0,,,,,,
2023-06-21,3.9800000190734863,4.03000020980835,3.900000095367432,4.0,119800.0,,,,,,
2023-06-22,4.119999885559082,4.199999809265137,3.934999942779541,3.9800000190734863,76300.0,,,,,,
2023-06-23,4.045000076293945,4.150000095367432,4.03000020980835,4.050000190734863,23400.0,,,,,,
2023-06-26,4.0,4.079999923706055,3.910000085830689,3.990000009536743,34700.0,,,,,,
2023-06-27,3.990000009536743,3.990000009536743,3.869999885559082,3.9700000286102295,53100.0,,,,,,
2023-06-28,3.900000095367432,3.990000009536743,3.880000114440918,3.910000085830689,27200.0,,,,,,
2023-06-29,3.9700000286102295,4.039999961853027,3.869999885559082,3.900000095367432,51800.0,,,,,,
2023-06-30,3.880000114440918,4.005000114440918,3.859999895095825,3.930000066757202,35200.0,,,,,,
2023-07-03,3.9800000190734863,4.010000228881836,3.809999942779541,3.809999942779541,62200.0,,,,,,
2023-07-05,3.890000104904175,3.9700000286102295,3.890000104904175,3.920000076293945,20200.0,,,,,,
2023-07-06,4.010000228881836,4.059999942779541,3.900000095367432,3.920000076293945,29300.0,,,,,,
2023-07-07,3.890000104904175,4.079999923706055,3.875,3.910000085830689,62900.0,,,,,,
2023-07-10,3.930000066757202,4.037000179290772,3.890000104904175,3.910000085830689,20400.0,,,,,,
2023-07-11,3.9600000381469727,4.050000190734863,3.849999904632568,3.849999904632568,29000.0,,,,,,
2023-07-12,4.099999904632568,4.199999809265137,3.950000047683716,3.9600000381469727,56000.0,,,,,,
2023-07-13,4.050000190734863,4.179999828338623,4.0,4.130000114440918,46400.0,,,,,,
2023-07-14,3.940000057220459,4.045000076293945,3.900000095367432,3.9600000381469727,45000.0,,,,,,
2023-07-17,4.150000095367432,4.229000091552734,3.940000057220459,4.039999961853027,60900.0,,,,,,
2023-07-18,4.070000171661377,4.199999809265137,3.950000047683716,4.090000152587891,44500.0,,,,,,
2023-07-19,4.230000019073486,4.28000020980835,4.046999931335449,4.099999904632568,58600.0,,,,,,
2023-07-20,4.179999828338623,4.289999961853027,4.091000080108643,4.099999904632568,52800.0,,,,,,
2023-07-21,4.150000095367432,4.230999946594238,4.139999866485596,4.159999847412109,18700.0,,,,,,
2023-07-24,4.170000076293945,4.239999771118164,4.019999980926514,4.190000057220459,50400.0,,,,,,
2023-07-25,4.159999847412109,4.269999980926514,4.090000152587891,4.179999828338623,47500.0,,,,,,
2023-07-26,4.210000038146973,4.230000019073486,4.170000076293945,4.170000076293945,14900.0,,,,,,
2023-07-27,4.079999923706055,4.239999771118164,4.079999923706055,4.150000095367432,41600.0,,,,,,
2023-07-28,4.0,4.199999809265137,3.9700000286102295,4.110000133514404,39000.0,,,,,,
2023-07-31,3.9600000381469727,4.119999885559082,3.9600000381469727,3.9800000190734863,45300.0,,,,,,
2023-08-01,4.170000076293945,4.21999979019165,3.900000095367432,3.9600000381469727,56500.0,,,,,,
2023-08-02,4.03000020980835,4.190000057220459,4.03000020980835,4.130000114440918,26900.0,,,,,,
2023-08-03,3.900000095367432,4.119999885559082,3.849999904632568,4.0,44000.0,,,,,,
2023-08-04,3.829999923706055,3.990000009536743,3.825000047683716,3.920000076293945,48800.0,,,,,,
2023-08-07,3.9600000381469727,4.045000076293945,3.829999923706055,3.829999923706055,25400.0,,,,,,
2023-08-08,4.010000228881836,4.090000152587891,3.813999891281128,3.9600000381469727,47400.0,,,,,,
2023-08-09,4.050000190734863,4.090000152587891,3.910000085830689,4.0,22100.0,,,,,,
2023-08-10,3.9700000286102295,4.039999961853027,3.920000076293945,3.940000057220459,47100.0,,,,,,
2023-08-11,3.7799999713897705,4.070000171661377,3.5999999046325684,3.930000066757202,91000.0,,,,,,
2023-08-14,3.880000114440918,3.900000095367432,3.700000047683716,3.7699999809265137,110900.0,,,,,,
2023-08-15,3.7300000190734863,3.9049999713897705,3.670000076293945,3.819999933242798,115200.0,,,,,,
2023-08-16,3.640000104904175,3.7739999294281006,3.640000104904175,3.740000009536743,62000.0,,,,,,
2023-08-17,3.5299999713897705,3.640000104904175,3.4100000858306885,3.5999999046325684,182200.0,,,,,,
2023-08-18,3.5299999713897705,3.5999999046325684,3.4100000858306885,3.4100000858306885,80900.0,,,,,,
2023-08-21,3.509999990463257,3.5999999046325684,3.440000057220459,3.440000057220459,101100.0,,,,,,
2023-08-22,3.450000047683716,3.50600004196167,3.319999933242798,3.4600000381469727,88100.0,,,,,,
2023-08-23,3.440000057220459,3.490000009536743,3.3529999256134038,3.450000047683716,22800.0,,,,,,
2023-08-24,3.2300000190734863,3.4719998836517334,3.2100000381469727,3.4200000762939453,156400.0,,,,,,
2023-08-25,3.180000066757202,3.309000015258789,3.150000095367432,3.259999990463257,132000.0,,,,,,
2023-08-28,3.299999952316284,3.3480000495910645,3.180000066757202,3.180000066757202,69300.0,,,,,,
2023-08-29,3.3399999141693115,3.380000114440918,3.25,3.2699999809265137,63700.0,,,,,,
2023-08-30,3.509999990463257,3.549999952316284,3.299999952316284,3.3399999141693115,108100.0,,,,,,
2023-08-31,3.380000114440918,3.5999999046325684,3.380000114440918,3.569999933242798,52600.0,,,,,,
2023-09-01,3.3399999141693115,3.4749999046325684,3.299999952316284,3.430000066757202,76900.0,,,,,,
2023-09-05,3.3299999237060547,3.440000057220459,3.315000057220459,3.319999933242798,62400.0,,,,,,
2023-09-06,3.259999990463257,3.3499999046325684,3.220000028610229,3.309999942779541,41300.0,,,,,,
2023-09-07,3.240000009536743,3.2699999809265137,3.2100000381469727,3.220000028610229,38200.0,,,,,,
2023-09-08,3.1700000762939453,3.299999952316284,3.1600000858306885,3.2300000190734863,65200.0,,,,,,
2023-09-11,3.200000047683716,3.2300000190734863,3.1600000858306885,3.1700000762939453,58900.0,,,,,,
2023-09-12,3.190000057220459,3.25,3.1600000858306885,3.190000057220459,51200.0,,,,,,
2023-09-13,3.180000066757202,3.259999990463257,3.1600000858306885,3.190000057220459,130300.0,,,,,,
2023-09-14,3.190000057220459,3.2799999713897705,3.150000095367432,3.200000047683716,71700.0,,,,,,
2023-09-15,3.039999961853028,3.2300000190734863,3.0299999713897705,3.1700000762939453,116800.0,,,,,,
2023-09-18,2.930000066757202,3.249000072479248,2.9200000762939453,3.0799999237060547,72600.0,,,,,,
2023-09-19,2.900000095367432,3.220000028610229,2.900000095367432,3.0,174000.0,,,,,,
2023-09-20,2.869999885559082,3.049999952316284,2.8399999141693115,2.9800000190734863,103500.0,,,,,,
2023-09-21,2.75,2.9600000381469727,2.7100000381469727,2.7699999809265137,91000.0,,,,,,
2023-09-22,2.7699999809265137,2.869999885559082,2.680000066757202,2.8499999046325684,187000.0,,,,,,
2023-09-25,2.7799999713897705,2.8299999237060547,2.720000028610229,2.7699999809265137,35100.0,,,,,,
2023-09-26,2.7100000381469727,2.75,2.6700000762939453,2.75,53700.0,,,,,,
2023-09-27,2.880000114440918,2.9100000858306885,2.700000047683716,2.700000047683716,87900.0,,,,,,
2023-09-28,2.9200000762939453,3.0280001163482666,2.75,2.8499999046325684,87300.0,,,,,,
2023-09-29,2.950000047683716,3.130000114440918,2.869999885559082,3.0,32300.0,,,,,,
2023-10-02,3.069999933242798,3.069999933242798,2.759999990463257,2.9600000381469727,51600.0,,,,,,
2023-10-03,2.890000104904175,3.069999933242798,2.799999952316284,3.069999933242798,42300.0,,,,,,
2023-10-04,3.130000114440918,3.200000047683716,2.890000104904175,2.9800000190734863,68800.0,,,,,,
2023-10-05,2.950000047683716,3.190000057220459,2.930000066757202,3.190000057220459,36500.0,,,,,,
2023-10-06,2.950000047683716,3.039999961853028,2.789999961853028,2.940000057220459,75100.0,,,,,,
2023-10-09,2.940000057220459,3.039999961853028,2.825999975204468,3.0,39200.0,,,,,,
2023-10-10,2.9200000762939453,3.006999969482422,2.8499999046325684,2.940000057220459,28600.0,,,,,,
2023-10-11,2.819999933242798,2.990000009536743,2.799999952316284,2.880000114440918,66200.0,,,,,,
2023-10-12,2.819999933242798,2.9800000190734863,2.75,2.8299999237060547,51800.0,,,,,,
2023-10-13,2.799999952316284,2.8499999046325684,2.7799999713897705,2.789999961853028,18900.0,,,,,,
2023-10-16,2.789999961853028,2.8929998874664307,2.789999961853028,2.799999952316284,34300.0,,,,,,
2023-10-17,2.8399999141693115,2.880000114440918,2.789999961853028,2.789999961853028,28000.0,,,,,,
2023-10-18,2.7699999809265137,2.869999885559082,2.740000009536743,2.8399999141693115,25000.0,,,,,,
2023-10-19,2.990000009536743,3.049000024795532,2.759999990463257,2.7699999809265137,83000.0,,,,,,
2023-10-20,2.809999942779541,2.9800000190734863,2.7950000762939453,2.940000057220459,28800.0,,,,,,
2023-10-23,2.880000114440918,2.9200000762939453,2.759999990463257,2.759999990463257,28800.0,,,,,,
2023-10-24,2.819999933242798,2.907999992370605,2.7699999809265137,2.799999952316284,49800.0,,,,,,
2023-10-25,2.859999895095825,2.9200000762939453,2.7100000381469727,2.8399999141693115,53500.0,,,,,,
2023-10-26,2.75,2.8299999237060547,2.7100000381469727,2.789999961853028,24600.0,,,,,,
2023-10-27,2.6700000762939453,2.799999952316284,2.6600000858306885,2.720000028610229,85900.0,,,,,,
2023-10-30,2.6700000762939453,2.720000028610229,2.6600000858306885,2.680000066757202,58400.0,,,,,,
2023-10-31,2.9100000858306885,2.930000066757202,2.700999975204468,2.75,45500.0,,,,,,
2023-11-01,2.7699999809265137,2.9100000858306885,2.75,2.900000095367432,35200.0,,,,,,
2023-11-02,2.8399999141693115,2.869999885559082,2.7699999809265137,2.809999942779541,49200.0,,,,,,
2023-11-03,2.900000095367432,2.9820001125335693,2.8399999141693115,2.8399999141693115,68000.0,,,,,,
2023-11-06,2.9600000381469727,3.0199999809265137,2.9100000858306885,2.950000047683716,37500.0,,,,,,
2023-11-07,2.880000114440918,3.0,2.880000114440918,2.940000057220459,19000.0,,,,,,
2023-11-08,2.890000104904175,2.9800000190734863,2.859999895095825,2.900000095367432,25000.0,,,,,,
2023-11-09,2.809999942779541,2.9600000381469727,2.809999942779541,2.8399999141693115,78600.0,,,,,,
2023-11-10,2.424999952316284,2.8320000171661377,2.0999999046325684,2.7300000190734863,301000.0,,,,,,
2023-11-13,2.180000066757202,2.440000057220459,2.140000104904175,2.424999952316284,254100.0,,,,,,
2023-11-14,2.2300000190734863,2.299999952316284,2.200000047683716,2.240000009536743,89000.0,,,,,,
2023-11-15,2.299999952316284,2.4100000858306885,2.220000028610229,2.259999990463257,84000.0,,,,,,
2023-11-16,2.200000047683716,2.3499999046325684,2.039999961853028,2.299999952316284,166500.0,,,,,,
2023-11-17,2.309999942779541,2.3499999046325684,2.150000095367432,2.200000047683716,201400.0,,,,,,
2023-11-20,2.3499999046325684,2.400000095367432,2.200000047683716,2.2699999809265137,52900.0,,,,,,
2023-11-21,2.299999952316284,2.38700008392334,2.299999952316284,2.369999885559082,30800.0,,,,,,
2023-11-22,2.380000114440918,2.4600000381469727,2.305999994277954,2.3399999141693115,52100.0,,,,,,
2023-11-24,2.4600000381469727,2.4600000381469727,2.319999933242798,2.400000095367432,30600.0,,,,,,
2023-11-27,2.4200000762939453,2.5380001068115234,2.359999895095825,2.359999895095825,61700.0,,,,,,
2023-11-28,2.470000028610229,2.509999990463257,2.400000095367432,2.400000095367432,19800.0,,,,,,
2023-11-29,2.569999933242798,2.63100004196167,2.4210000038146973,2.440000057220459,60100.0,,,,,,
2023-11-30,2.5299999713897705,2.549999952316284,2.4200000762939453,2.5,33400.0,,,,,,
2023-12-01,2.690000057220459,2.8399999141693115,2.609999895095825,2.680000066757202,123300.0,,,,,,
2023-12-04,2.630000114440918,2.7860000133514404,2.5299999713897705,2.6700000762939453,45100.0,,,,,,
2023-12-05,2.740000009536743,2.7699999809265137,2.569999933242798,2.630000114440918,103800.0,,,,,,
2023-12-06,2.75,2.7799999713897705,2.680000066757202,2.7100000381469727,64700.0,,,,,,
2023-12-07,2.8399999141693115,2.940000057220459,2.720000028610229,2.759999990463257,51400.0,,,,,,
2023-12-08,2.809999942779541,2.890000104904175,2.75,2.799999952316284,40800.0,,,,,,
2023-12-11,3.25,3.299999952316284,2.8299999237060547,2.890000104904175,237400.0,,,,,,
2023-12-12,3.390000104904175,3.444000005722046,2.9800000190734863,3.259999990463257,118400.0,,,,,,
2023-12-13,3.440000057220459,3.5,3.1600000858306885,3.440000057220459,98800.0,,,,,,
2023-12-14,3.5299999713897705,3.7899999618530273,3.470000028610229,3.470000028610229,81900.0,,,,,,
2023-12-15,3.5799999237060547,3.740000009536743,3.559999942779541,3.5799999237060547,86800.0,,,,,,
2023-12-18,3.569999933242798,3.740000009536743,3.569999933242798,3.640000104904175,105800.0,,,,,,
2023-12-19,3.490000009536743,3.5799999237060547,3.490000009536743,3.5799999237060547,91700.0,,,,,,
2023-12-20,3.4200000762939453,3.4649999141693115,3.2300000190734863,3.4600000381469727,116200.0,,,,,,
2023-12-21,3.4800000190734863,3.549999952316284,3.3410000801086426,3.4200000762939453,45100.0,,,,,,
2023-12-22,3.309999942779541,3.5899999141693115,3.2799999713897705,3.4800000190734863,76800.0,,,,,,
2023-12-26,3.259999990463257,3.490000009536743,3.259999990463257,3.319999933242798,48900.0,,,,,,
2023-12-27,3.5999999046325684,3.630000114440918,3.259999990463257,3.259999990463257,136800.0,,,,,,
2023-12-28,3.4600000381469727,3.650000095367432,3.369999885559082,3.619999885559082,163600.0,,,,,,
2023-12-29,3.7200000286102295,3.809999942779541,3.309999942779541,3.5,311600.0,,,,,,
2024-01-02,3.650000095367432,3.809999942779541,3.549999952316284,3.7799999713897705,68700.0,,,,,,
2024-01-03,3.289999961853028,3.619999885559082,3.194999933242798,3.619999885559082,63500.0,,,,,,
2024-01-04,3.2300000190734863,3.359999895095825,3.1700000762939453,3.289999961853028,52200.0,,,,,,
2024-01-05,3.240000009536743,3.440000057220459,3.1700000762939453,3.2100000381469727,91400.0,,,,,,
2024-01-08,3.3399999141693115,3.400000095367432,3.25,3.25,23600.0,,,,,,
2024-01-09,3.240000009536743,3.450000047683716,3.180000066757202,3.2799999713897705,43000.0,,,,,,
2024-01-10,3.194999933242798,3.4600000381469727,3.180000066757202,3.259999990463257,23400.0,,,,,,
2024-01-11,3.049999952316284,3.190000057220459,3.0,3.190000057220459,34200.0,,,,,,
2024-01-12,3.130000114440918,3.1700000762939453,3.049999952316284,3.049999952316284,15800.0,,,,,,
2024-01-16,3.0999999046325684,3.2699999809265137,3.072999954223633,3.0899999141693115,35600.0,,,,,,
2024-01-17,3.0799999237060547,3.200000047683716,3.039999961853028,3.039999961853028,18100.0,,,,,,
