Date,AdjClose,Close,High,Low,Open,Volume,"('Close', 'GCT')","('High', 'GCT')","('Low', 'GCT')","('Open', 'GCT')","('Volume', 'GCT')"
2023-01-17,6.039999961853027,6.349999904632568,5.900000095367432,6.349999904632568,188200.0,,,,,,
2023-01-18,5.949999809265137,6.150000095367432,5.710000038146973,6.019999980926514,226300.0,,,,,,
2023-01-19,6.170000076293945,6.199999809265137,5.849999904632568,5.960000038146973,102300.0,,,,,,
2023-01-20,6.119999885559082,6.216000080108643,6.0,6.159999847412109,78800.0,,,,,,
2023-01-23,6.079999923706055,6.265999794006348,5.980000019073486,6.059999942779541,133900.0,,,,,,
2023-01-24,5.860000133514404,6.144000053405762,5.849999904632568,6.010000228881836,157700.0,,,,,,
2023-01-25,5.78000020980835,5.979000091552734,5.699999809265137,5.840000152587891,131500.0,,,,,,
2023-01-26,5.789999961853027,5.920000076293945,5.739999771118164,5.820000171661377,138700.0,,,,,,
2023-01-27,5.940000057220459,6.0,5.739999771118164,5.739999771118164,170200.0,,,,,,
2023-01-30,5.590000152587891,5.929999828338623,5.579999923706055,5.809999942779541,151400.0,,,,,,
2023-01-31,5.849999904632568,5.869999885559082,5.559999942779541,5.559999942779541,163700.0,,,,,,
2023-02-01,5.840000152587891,5.909999847412109,5.619999885559082,5.860000133514404,225800.0,,,,,,
2023-02-02,5.909999847412109,6.110000133514404,5.769999980926514,5.769999980926514,178700.0,,,,,,
2023-02-03,5.840000152587891,6.0,5.820000171661377,5.880000114440918,147200.0,,,,,,
2023-02-06,5.519999980926514,5.880000114440918,5.5,5.840000152587891,232500.0,,,,,,
2023-02-07,5.429999828338623,5.570000171661377,5.309999942779541,5.570000171661377,127400.0,,,,,,
2023-02-08,5.349999904632568,5.449999809265137,5.28000020980835,5.449999809265137,89500.0,,,,,,
2023-02-09,5.260000228881836,5.409999847412109,5.260000228881836,5.400000095367432,67500.0,,,,,,
2023-02-10,4.940000057220459,5.380000114440918,4.860000133514404,5.289999961853027,255000.0,,,,,,
2023-02-13,5.010000228881836,5.125,4.900000095367432,5.0,90100.0,,,,,,
2023-02-14,5.099999904632568,5.204999923706055,4.789999961853027,5.0,131000.0,,,,,,
2023-02-15,5.420000076293945,5.449999809265137,5.050000190734863,5.059999942779541,182800.0,,,,,,
2023-02-16,5.289999961853027,5.440000057220459,5.258999824523926,5.400000095367432,81100.0,,,,,,
2023-02-17,5.340000152587891,5.409999847412109,5.269999980926514,5.269999980926514,53400.0,,,,,,
2023-02-21,5.119999885559082,5.289999961853027,5.050000190734863,5.28000020980835,100700.0,,,,,,
2023-02-22,5.159999847412109,5.190000057220459,5.050000190734863,5.050000190734863,56200.0,,,,,,
2023-02-23,5.050000190734863,5.15500020980835,5.019999980926514,5.090000152587891,82800.0,,,,,,
2023-02-24,5.010000228881836,5.099999904632568,4.989999771118164,5.050000190734863,99400.0,,,,,,
2023-02-27,5.119999885559082,5.239999771118164,5.010000228881836,5.010000228881836,238200.0,,,,,,
2023-02-28,5.059999942779541,5.150000095367432,5.010000228881836,5.150000095367432,217700.0,,,,,,
2023-03-01,5.0,5.090000152587891,4.96999979019165,5.059999942779541,210500.0,,,,,,
2023-03-02,4.929999828338623,5.059999942779541,4.900000095367432,5.059999942779541,111900.0,,,,,,
2023-03-03,4.96999979019165,5.019999980926514,4.929999828338623,4.949999809265137,159900.0,,,,,,
2023-03-06,4.949999809265137,5.130000114440918,4.949999809265137,4.980000019073486,133300.0,,,,,,
2023-03-07,4.960000038146973,5.079999923706055,4.949999809265137,4.949999809265137,123100.0,,,,,,
2023-03-08,4.949999809265137,5.059999942779541,4.889999866485596,5.0,141400.0,,,,,,
2023-03-09,4.880000114440918,5.054999828338623,4.880000114440918,4.940000057220459,144300.0,,,,,,
2023-03-10,4.900000095367432,4.989999771118164,4.855000019073486,4.960000038146973,265300.0,,,,,,
2023-03-13,5.21999979019165,5.21999979019165,4.880000114440918,4.900000095367432,159000.0,,,,,,
2023-03-14,5.099999904632568,5.269999980926514,5.074999809265137,5.190000057220459,112700.0,,,,,,
2023-03-15,5.800000190734863,5.820000171661377,5.0,5.0,335500.0,,,,,,
2023-03-16,5.889999866485596,6.079999923706055,5.599999904632568,5.809999942779541,220000.0,,,,,,
2023-03-17,5.269999980926514,6.150000095367432,5.109000205993652,6.110000133514404,1580200.0,,,,,,
2023-03-20,5.039999961853027,5.230000019073486,5.0,5.099999904632568,99500.0,,,,,,
2023-03-21,5.150000095367432,5.199999809265137,5.0,5.050000190734863,121100.0,,,,,,
2023-03-22,5.090000152587891,5.289999961853027,5.059999942779541,5.110000133514404,117800.0,,,,,,
2023-03-23,5.139999866485596,5.239999771118164,5.050000190734863,5.130000114440918,162000.0,,,,,,
2023-03-24,5.210000038146973,5.28000020980835,5.110000133514404,5.159999847412109,179700.0,,,,,,
2023-03-27,5.440000057220459,5.480000019073486,5.159999847412109,5.170000076293945,150200.0,,,,,,
2023-03-28,5.349999904632568,5.554999828338623,5.349999904632568,5.480000019073486,82600.0,,,,,,
2023-03-29,5.570000171661377,5.639999866485596,5.379000186920166,5.380000114440918,94300.0,,,,,,
2023-03-30,6.03000020980835,6.139999866485596,5.570000171661377,5.570000171661377,226900.0,,,,,,
2023-03-31,6.300000190734863,6.340000152587891,5.980000019073486,6.090000152587891,136800.0,,,,,,
2023-04-03,6.420000076293945,6.440000057220459,6.21999979019165,6.21999979019165,73800.0,,,,,,
2023-04-04,6.0,6.440000057220459,5.949999809265137,6.420000076293945,89700.0,,,,,,
2023-04-05,5.71999979019165,6.059999942779541,5.659999847412109,6.039999961853027,87600.0,,,,,,
2023-04-06,5.630000114440918,5.724999904632568,5.454999923706055,5.724999904632568,55900.0,,,,,,
2023-04-10,5.71999979019165,5.880000114440918,5.619999885559082,5.710000038146973,48900.0,,,,,,
2023-04-11,6.21999979019165,6.21999979019165,5.715000152587891,5.739999771118164,111200.0,,,,,,
2023-04-12,5.940000057220459,6.25,5.900000095367432,6.25,70100.0,,,,,,
2023-04-13,5.900000095367432,6.050000190734863,5.849999904632568,5.849999904632568,39800.0,,,,,,
2023-04-14,5.559999942779541,5.880000114440918,5.510000228881836,5.849999904632568,99900.0,,,,,,
2023-04-17,5.599999904632568,5.699999809265137,5.570000171661377,5.659999847412109,57500.0,,,,,,
2023-04-18,5.579999923706055,5.63100004196167,5.390999794006348,5.599999904632568,85800.0,,,,,,
2023-04-19,5.300000190734863,5.610000133514404,5.25,5.519999980926514,97000.0,,,,,,
2023-04-20,5.300000190734863,5.380000114440918,5.210000038146973,5.380000114440918,51700.0,,,,,,
2023-04-21,5.260000228881836,5.46999979019165,5.24399995803833,5.309999942779541,50100.0,,,,,,
2023-04-24,5.300000190734863,5.340000152587891,5.199999809265137,5.199999809265137,54600.0,,,,,,
2023-04-25,5.300000190734863,5.380000114440918,5.21999979019165,5.21999979019165,36000.0,,,,,,
2023-04-26,5.150000095367432,5.360000133514404,5.099999904632568,5.269999980926514,67200.0,,,,,,
2023-04-27,5.010000228881836,5.102000236511231,4.929999828338623,5.099999904632568,75300.0,,,,,,
2023-04-28,5.53000020980835,5.909999847412109,5.11899995803833,5.260000228881836,547100.0,,,,,,
2023-05-01,5.579999923706055,5.599999904632568,5.289999961853027,5.380000114440918,122300.0,,,,,,
2023-05-02,5.179999828338623,5.630000114440918,5.099999904632568,5.449999809265137,165000.0,,,,,,
2023-05-03,5.179999828338623,5.28000020980835,5.110000133514404,5.239999771118164,22200.0,,,,,,
2023-05-04,5.260000228881836,5.75,5.010000228881836,5.110000133514404,94200.0,,,,,,
2023-05-05,5.050000190734863,5.255000114440918,4.96999979019165,5.239999771118164,145900.0,,,,,,
2023-05-08,5.260000228881836,5.339000225067139,5.0,5.0,61800.0,,,,,,
2023-05-09,5.295000076293945,5.400000095367432,5.190000057220459,5.199999809265137,89900.0,,,,,,
2023-05-10,5.420000076293945,5.449999809265137,5.263999938964844,5.340000152587891,68000.0,,,,,,
2023-05-11,5.239999771118164,5.489999771118164,5.179999828338623,5.489999771118164,110300.0,,,,,,
2023-05-12,5.239999771118164,5.264999866485596,5.110000133514404,5.199999809265137,42800.0,,,,,,
2023-05-15,5.5,5.5,5.190000057220459,5.28000020980835,74100.0,,,,,,
2023-05-16,5.269999980926514,5.5,5.25,5.5,55500.0,,,,,,
2023-05-17,5.320000171661377,5.480000019073486,5.309999942779541,5.369999885559082,29300.0,,,,,,
2023-05-18,5.289999961853027,5.389999866485596,5.25,5.25,73900.0,,,,,,
2023-05-19,5.269999980926514,5.349999904632568,5.260000228881836,5.260000228881836,19100.0,,,,,,
2023-05-22,5.465000152587891,5.5,5.300000190734863,5.340000152587891,49500.0,,,,,,
2023-05-23,5.659999847412109,5.849999904632568,5.400000095367432,5.400000095367432,138300.0,,,,,,
2023-05-24,7.159999847412109,11.779999732971191,7.03000020980835,11.010000228881836,31940000.0,,,,,,
2023-05-25,5.789999961853027,7.349999904632568,5.789999961853027,7.099999904632568,2318200.0,,,,,,
2023-05-26,6.449999809265137,7.5,5.900000095367432,5.920000076293945,5385600.0,,,,,,
2023-05-30,6.760000228881836,7.300000190734863,6.53000020980835,6.559999942779541,1507800.0,,,,,,
2023-05-31,6.75,6.900000095367432,6.309999942779541,6.800000190734863,532300.0,,,,,,
2023-06-01,6.679999828338623,6.889999866485596,6.409999847412109,6.659999847412109,459300.0,,,,,,
2023-06-02,6.78000020980835,7.059999942779541,6.650000095367432,6.800000190734863,772200.0,,,,,,
2023-06-05,6.78000020980835,6.900000095367432,6.599999904632568,6.800000190734863,420400.0,,,,,,
2023-06-06,6.800000190734863,6.860000133514404,6.699999809265137,6.699999809265137,325000.0,,,,,,
2023-06-07,7.0,7.489999771118164,6.75,6.869999885559082,654200.0,,,,,,
2023-06-08,7.0,7.050000190734863,6.900000095367432,6.989999771118164,470400.0,,,,,,
2023-06-09,6.980000019073486,7.099999904632568,6.860000133514404,6.980000019073486,309400.0,,,,,,
2023-06-12,7.5,7.71999979019165,7.019999980926514,7.090000152587891,843300.0,,,,,,
2023-06-13,7.5,7.550000190734863,7.301000118255615,7.5,404700.0,,,,,,
2023-06-14,7.800000190734863,9.140000343322754,7.710000038146973,8.010000228881836,2701400.0,,,,,,
2023-06-15,7.840000152587891,7.919000148773193,7.579999923706055,7.730000019073486,304900.0,,,,,,
2023-06-16,8.079999923706055,8.229999542236328,7.730000019073486,8.0600004196167,662000.0,,,,,,
2023-06-20,7.650000095367432,8.079999923706055,7.519999980926514,8.079999923706055,485800.0,,,,,,
2023-06-21,7.559999942779541,7.679999828338623,7.369999885559082,7.559999942779541,210100.0,,,,,,
2023-06-22,7.800000190734863,7.889999866485596,7.409999847412109,7.409999847412109,120700.0,,,,,,
2023-06-23,7.789999961853027,7.880000114440918,7.550000190734863,7.559999942779541,143300.0,,,,,,
2023-06-26,7.78000020980835,7.849999904632568,7.539999961853027,7.630000114440918,134600.0,,,,,,
2023-06-27,7.840000152587891,8.039999961853027,7.699999809265137,7.699999809265137,263800.0,,,,,,
2023-06-28,7.659999847412109,7.929999828338623,7.630000114440918,7.800000190734863,180900.0,,,,,,
2023-06-29,7.5,7.804999828338623,7.460000038146973,7.710000038146973,176400.0,,,,,,
2023-06-30,6.760000228881836,7.630000114440918,6.75,7.630000114440918,420400.0,,,,,,
2023-07-03,7.150000095367432,7.349999904632568,6.699999809265137,6.940000057220459,205400.0,,,,,,
2023-07-05,7.400000095367432,7.550000190734863,7.175000190734863,7.269999980926514,284500.0,,,,,,
2023-07-06,7.389999866485596,7.400000095367432,7.010000228881836,7.400000095367432,297400.0,,,,,,
2023-07-07,7.130000114440918,7.849999904632568,7.019999980926514,7.210000038146973,313400.0,,,,,,
2023-07-10,7.360000133514404,7.46999979019165,7.03000020980835,7.199999809265137,248600.0,,,,,,
2023-07-11,7.079999923706055,7.369999885559082,7.010000228881836,7.340000152587891,252200.0,,,,,,
2023-07-12,7.570000171661377,7.650000095367432,7.079999923706055,7.079999923706055,289700.0,,,,,,
2023-07-13,8.0600004196167,8.25,7.460000038146973,7.679999828338623,775800.0,,,,,,
2023-07-14,7.75,8.550000190734863,7.690000057220459,8.130000114440918,666700.0,,,,,,
2023-07-17,8.199999809265137,8.25,7.5,7.800000190734863,496800.0,,,,,,
2023-07-18,8.25,8.5,8.128000259399414,8.300000190734863,213700.0,,,,,,
2023-07-19,8.850000381469727,8.850000381469727,8.140000343322754,8.270000457763672,355400.0,,,,,,
2023-07-20,8.319999694824219,8.916000366210938,8.260000228881836,8.800000190734863,165000.0,,,,,,
2023-07-21,8.699999809265137,9.09000015258789,8.100000381469727,8.4399995803833,276400.0,,,,,,
2023-07-24,8.510000228881836,8.649999618530273,7.989999771118164,8.649999618530273,569300.0,,,,,,
2023-07-25,8.180000305175781,8.699999809265137,8.130000114440918,8.5,302500.0,,,,,,
2023-07-26,8.539999961853027,8.550000190734863,8.100000381469727,8.170000076293945,235100.0,,,,,,
2023-07-27,8.289999961853027,8.75,8.149999618530273,8.600000381469727,244600.0,,,,,,
2023-07-28,8.470000267028809,8.5,8.130000114440918,8.3100004196167,156900.0,,,,,,
2023-07-31,8.739999771118164,8.9399995803833,8.5,8.5,275700.0,,,,,,
2023-08-01,9.0,9.199999809265137,8.409000396728516,8.699999809265137,430700.0,,,,,,
2023-08-02,8.84000015258789,9.199999809265137,8.600000381469727,8.6899995803833,219800.0,,,,,,
2023-08-03,9.399999618530272,9.399999618530272,8.958000183105469,8.989999771118164,357700.0,,,,,,
2023-08-04,9.079999923706056,9.470000267028809,8.920000076293945,9.40999984741211,271200.0,,,,,,
2023-08-07,9.239999771118164,9.350000381469728,8.850000381469727,8.979999542236328,294900.0,,,,,,
2023-08-08,9.729999542236328,9.850000381469728,9.039999961853027,9.06999969482422,368400.0,,,,,,
2023-08-09,10.390000343322754,10.600000381469728,9.699999809265137,9.899999618530272,819800.0,,,,,,
2023-08-10,10.630000114440918,11.09000015258789,10.399999618530272,10.75,320500.0,,,,,,
2023-08-11,10.720000267028809,10.989999771118164,10.149999618530272,10.81999969482422,276600.0,,,,,,
2023-08-14,10.31999969482422,10.758000373840332,9.699999809265137,10.75,424500.0,,,,,,
2023-08-15,10.140000343322754,10.859999656677246,9.3100004196167,10.699999809265137,782100.0,,,,,,
2023-08-16,11.59000015258789,12.43000030517578,10.0,10.25,2483600.0,,,,,,
2023-08-17,11.890000343322754,12.0,11.0600004196167,11.390000343322754,856400.0,,,,,,
2023-08-18,11.539999961853027,12.0,11.18000030517578,11.789999961853027,706100.0,,,,,,
2023-08-21,12.59000015258789,12.939000129699709,11.25,11.640000343322754,936400.0,,,,,,
2023-08-22,12.960000038146973,13.5,12.510000228881836,12.829999923706056,892200.0,,,,,,
2023-08-23,12.65999984741211,13.239999771118164,12.359999656677246,12.880000114440918,721400.0,,,,,,
2023-08-24,12.300000190734863,12.989999771118164,12.210000038146973,12.81999969482422,404400.0,,,,,,
2023-08-25,12.09000015258789,12.550000190734863,11.510000228881836,12.5,455000.0,,,,,,
2023-08-28,11.600000381469728,12.050000190734863,10.149999618530272,12.050000190734863,655300.0,,,,,,
2023-08-29,12.25,12.470000267028809,11.449999809265137,11.65999984741211,338900.0,,,,,,
2023-08-30,12.65999984741211,12.960000038146973,12.045000076293944,12.779999732971191,476100.0,,,,,,
2023-08-31,12.510000228881836,12.949999809265137,12.352999687194824,12.649999618530272,347500.0,,,,,,
2023-09-01,13.579999923706056,13.800000190734863,12.380000114440918,12.75,580700.0,,,,,,
2023-09-05,14.489999771118164,15.0,12.600000381469728,13.5,878200.0,,,,,,
2023-09-06,14.149999618530272,15.100000381469728,14.020000457763672,14.81999969482422,1451000.0,,,,,,
2023-09-07,14.770000457763672,15.0,13.329999923706056,14.460000038146973,861100.0,,,,,,
2023-09-08,16.399999618530273,16.93000030517578,14.550000190734863,15.0,1713700.0,,,,,,
2023-09-11,17.729999542236328,18.600000381469727,16.5,17.0,2921500.0,,,,,,
2023-09-12,13.25,18.600000381469727,12.76099967956543,18.0,3371000.0,,,,,,
2023-09-13,12.210000038146973,13.229999542236328,10.779999732971191,13.109999656677246,3563100.0,,,,,,
2023-09-14,11.93000030517578,13.380000114440918,11.5,12.329999923706056,2000100.0,,,,,,
2023-09-15,11.449999809265137,12.43000030517578,11.399999618530272,11.93000030517578,690500.0,,,,,,
2023-09-18,10.0,11.600000381469728,9.699999809265137,11.380000114440918,1968100.0,,,,,,
2023-09-19,10.520000457763672,10.649999618530272,9.1899995803833,10.020000457763672,1296200.0,,,,,,
2023-09-20,10.619999885559082,11.550000190734863,9.800000190734863,10.329999923706056,1249200.0,,,,,,
2023-09-21,9.8100004196167,11.289999961853027,9.710000038146973,10.520000457763672,829300.0,,,,,,
2023-09-22,9.25,10.0600004196167,9.109999656677246,10.029999732971191,721400.0,,,,,,
2023-09-25,9.890000343322754,10.449999809265137,9.119999885559082,9.170000076293944,682200.0,,,,,,
2023-09-26,9.489999771118164,10.039999961853027,9.3100004196167,9.720000267028809,530900.0,,,,,,
2023-09-27,9.470000267028809,9.960000038146973,9.399999618530272,9.600000381469728,650900.0,,,,,,
2023-09-28,7.690000057220459,9.489999771118164,6.710000038146973,9.470000267028809,4802600.0,,,,,,
2023-09-29,8.8100004196167,9.050000190734863,7.349999904632568,7.349999904632568,2501300.0,,,,,,
2023-10-02,9.039999961853027,9.276000022888184,8.350000381469727,8.899999618530273,803300.0,,,,,,
2023-10-03,8.960000038146973,9.289999961853027,8.279999732971191,9.029999732971191,713400.0,,,,,,
2023-10-04,8.9399995803833,9.229999542236328,8.789999961853027,8.920000076293945,262600.0,,,,,,
2023-10-05,8.5,8.989999771118164,8.239999771118164,8.789999961853027,568200.0,,,,,,
2023-10-06,8.670000076293945,8.760000228881836,8.140000343322754,8.289999961853027,452700.0,,,,,,
2023-10-09,9.960000038146973,10.050000190734863,8.489999771118164,8.550000190734863,514600.0,,,,,,
2023-10-10,9.06999969482422,11.199999809265137,8.769000053405762,10.020000457763672,1266200.0,,,,,,
2023-10-11,8.770000457763672,9.640000343322754,8.552000045776367,9.09000015258789,427500.0,,,,,,
2023-10-12,9.1899995803833,9.300000190734863,8.579999923706055,9.109999656677246,329100.0,,,,,,
2023-10-13,8.6899995803833,9.34000015258789,8.59000015258789,9.279999732971191,476300.0,,,,,,
2023-10-16,9.029999732971191,9.329999923706056,8.739999771118164,8.800000190734863,518100.0,,,,,,
2023-10-17,9.210000038146973,9.760000228881836,8.859999656677246,8.859999656677246,533800.0,,,,,,
2023-10-18,8.600000381469727,9.199999809265137,8.420000076293945,9.199999809265137,613200.0,,,,,,
2023-10-19,8.65999984741211,8.850000381469727,8.4399995803833,8.5,388600.0,,,,,,
2023-10-20,8.550000190734863,8.819999694824219,7.710000038146973,8.520000457763672,644700.0,,,,,,
2023-10-23,8.300000190734863,8.5,7.84499979019165,8.170000076293945,321800.0,,,,,,
2023-10-24,8.479999542236328,8.800000190734863,8.1899995803833,8.350000381469727,424200.0,,,,,,
2023-10-25,8.300000190734863,8.642000198364258,8.050000190734863,8.449999809265137,380200.0,,,,,,
2023-10-26,8.399999618530273,8.630000114440918,8.0649995803833,8.210000038146973,231700.0,,,,,,
2023-10-27,8.220000267028809,8.593000411987305,7.940000057220459,8.289999961853027,305100.0,,,,,,
2023-10-30,8.890000343322754,9.0,8.279999732971191,8.279999732971191,452500.0,,,,,,
2023-10-31,9.470000267028809,9.550000190734863,8.75,8.829999923706055,1290600.0,,,,,,
2023-11-01,9.920000076293944,10.09000015258789,9.31999969482422,9.65999984741211,869300.0,,,,,,
2023-11-02,10.600000381469728,10.600000381469728,9.760000228881836,10.109999656677246,551400.0,,,,,,
2023-11-03,10.789999961853027,11.170000076293944,10.40999984741211,10.65999984741211,654500.0,,,,,,
2023-11-06,10.369999885559082,11.15999984741211,10.210000038146973,11.0,382300.0,,,,,,
2023-11-07,10.329999923706056,10.65999984741211,9.75,10.65999984741211,400900.0,,,,,,
2023-11-08,9.920000076293944,10.5,9.829999923706056,10.5,250300.0,,,,,,
2023-11-09,9.539999961853027,10.0,9.399999618530272,9.920000076293944,338300.0,,,,,,
2023-11-10,9.3100004196167,9.510000228881836,9.0,9.420000076293944,379700.0,,,,,,
2023-11-13,9.140000343322754,9.329999923706056,8.279999732971191,9.25,785800.0,,,,,,
2023-11-14,9.470000267028809,9.479999542236328,9.010000228881836,9.289999961853027,334400.0,,,,,,
2023-11-15,9.710000038146973,10.050000190734863,9.390000343322754,9.640000343322754,510000.0,,,,,,
2023-11-16,9.350000381469728,9.800000190734863,9.15999984741211,9.800000190734863,420200.0,,,,,,
2023-11-17,9.40999984741211,9.670000076293944,9.100000381469728,9.270000457763672,178400.0,,,,,,
2023-11-20,9.619999885559082,9.899999618530272,9.140000343322754,9.40999984741211,307400.0,,,,,,
2023-11-21,9.739999771118164,9.859999656677246,9.079999923706056,9.859999656677246,363700.0,,,,,,
2023-11-22,9.479999542236328,9.8100004196167,9.359999656677246,9.59000015258789,233400.0,,,,,,
2023-11-24,10.06999969482422,10.119999885559082,9.149999618530272,9.510000228881836,258100.0,,,,,,
2023-11-27,9.81999969482422,10.119999885559082,9.68000030517578,10.06999969482422,279600.0,,,,,,
2023-11-28,9.920000076293944,10.100000381469728,9.739999771118164,9.800000190734863,268500.0,,,,,,
2023-11-29,9.75,10.239999771118164,9.600000381469728,9.899999618530272,398400.0,,,,,,
2023-11-30,9.720000267028809,9.9399995803833,8.699999809265137,9.630000114440918,480300.0,,,,,,
2023-12-01,11.800000190734863,12.270000457763672,9.899999618530272,10.960000038146973,2490200.0,,,,,,
2023-12-04,12.279999732971191,13.100000381469728,11.600000381469728,12.350000381469728,1771100.0,,,,,,
2023-12-05,13.449999809265137,13.449999809265137,12.100000381469728,12.479999542236328,1426100.0,,,,,,
2023-12-06,13.640000343322754,14.029999732971191,13.199999809265137,13.579999923706056,1371600.0,,,,,,
2023-12-07,13.390000343322754,13.859999656677246,12.829999923706056,13.859999656677246,1017900.0,,,,,,
2023-12-08,13.329999923706056,14.109999656677246,12.899999618530272,13.720000267028809,1277900.0,,,,,,
2023-12-11,14.56999969482422,15.010000228881836,13.350000381469728,13.9399995803833,1865300.0,,,,,,
2023-12-12,14.199999809265137,15.109999656677246,13.600000381469728,15.010000228881836,1582000.0,,,,,,
2023-12-13,13.520000457763672,13.880000114440918,12.67099952697754,13.520000457763672,2013200.0,,,,,,
2023-12-14,13.140000343322754,13.720000267028809,12.65999984741211,13.399999618530272,1641800.0,,,,,,
2023-12-15,13.079999923706056,13.25,12.75,13.0,928200.0,,,,,,
2023-12-18,15.5600004196167,15.579999923706056,13.289999961853027,13.390000343322754,2053400.0,,,,,,
2023-12-19,16.520000457763672,16.8799991607666,15.140000343322754,16.239999771118164,2682700.0,,,,,,
2023-12-20,14.90999984741211,16.299999237060547,14.699999809265137,16.020000457763672,2627800.0,,,,,,
2023-12-21,14.899999618530272,15.699999809265137,14.899999618530272,15.5,890000.0,,,,,,
2023-12-22,14.859999656677246,15.970000267028809,14.56999969482422,14.9399995803833,1016600.0,,,,,,
2023-12-26,16.459999084472656,17.170000076293945,15.18000030517578,15.399999618530272,2278100.0,,,,,,
2023-12-27,18.21999931335449,18.399999618530277,16.229999542236328,17.0,2449800.0,,,,,,
2023-12-28,18.0,19.5,17.360000610351562,18.770000457763672,2098600.0,,,,,,
2023-12-29,18.295000076293945,19.040000915527344,17.760000228881836,18.489999771118164,2012300.0,,,,,,
2024-01-02,20.059999465942383,20.93000030517578,18.21999931335449,18.61000061035156,3948800.0,,,,,,
2024-01-03,18.57999992370605,20.40999984741211,17.40999984741211,19.96999931335449,3194500.0,,,,,,
2024-01-04,20.46999931335449,21.25,18.941999435424805,19.540000915527344,3384800.0,,,,,,
2024-01-05,20.149999618530277,21.290000915527344,19.1299991607666,20.100000381469727,2612200.0,,,,,,
2024-01-08,22.0,23.350000381469727,20.18000030517578,20.25,4334600.0,,,,,,
2024-01-09,23.46999931335449,24.01000022888184,21.170000076293945,22.0,3879700.0,,,,,,
2024-01-10,21.690000534057617,26.450000762939453,21.0,24.1299991607666,7998700.0,,,,,,
2024-01-11,20.440000534057617,23.209999084472656,18.020000457763672,22.149999618530277,5346400.0,,,,,,
2024-01-12,20.11000061035156,20.96999931335449,19.309999465942383,20.809999465942383,2031000.0,,,,,,
2024-01-16,21.11000061035156,21.25,18.75200080871582,20.700000762939453,2769000.0,,,,,,
2024-01-17,22.15999984741211,22.28700065612793,20.049999237060547,20.799999237060547,2736600.0,,,,,,
2024-01-18,22.15999984741211,24.09000015258789,21.61000061035156,22.850000381469727,3790900.0,,,,,,
2024-01-19,19.899999618530277,22.15999984741211,19.56999969482422,22.0,3727400.0,,,,,,
