Date,AdjClose,Close,High,Low,Open,Volume,"('Close', 'MATW')","('High', 'MATW')","('Low', 'MATW')","('Open', 'MATW')","('Volume', 'MATW')"
2023-01-17,34.97212219238281,35.481838208326224,34.77390049754617,34.92492706514896,109100.0,,,,,,
2023-01-18,34.934364318847656,35.368568847248795,34.755021396757584,35.094832070829185,91300.0,,,,,,
2023-01-19,34.28306579589844,34.73614553231799,34.18867553442849,34.62287649840252,87900.0,,,,,,
2023-01-20,34.16035461425781,34.415212633965275,33.75447001999306,34.415212633965275,110000.0,,,,,,
2023-01-23,33.99045181274414,34.43409398405431,33.70727741434188,34.009330586072004,84400.0,,,,,,
2023-01-24,34.12260437011719,34.22643222576486,33.62232586204987,34.04708927427384,53400.0,,,,,,
2023-01-25,35.4440803527832,35.48183789453934,34.009326172866466,34.1037200272568,85900.0,,,,,,
2023-01-26,35.45352554321289,35.868847747170484,35.06651969839215,35.3968892241814,109200.0,,,,,,
2023-01-27,32.64065170288086,35.217544689830774,32.49906271208106,34.77390254603186,233800.0,,,,,,
2023-01-30,33.26363754272461,33.94325535215608,32.56513735994601,32.65952762213553,134900.0,,,,,,
2023-01-31,34.96268844604492,34.97212603222495,33.26363847377333,33.27307605995336,218500.0,,,,,,
2023-02-01,35.11370849609375,35.32136776023233,33.99988629471028,34.89660804677421,198400.0,,,,,,
2023-02-02,36.02931213378906,36.3596852623274,35.00044600419885,35.170347760801846,191000.0,,,,,,
2023-02-03,36.66557312011719,36.88398971944764,35.86787598132555,35.86787598132555,155700.0,,,,,,
2023-02-06,36.09578704833984,36.580105104548345,35.49751691667474,36.30470884690715,166800.0,,,,,,
2023-02-07,35.668453216552734,36.13377444235287,35.250609608388544,35.98183230008946,111000.0,,,,,,
2023-02-08,35.18413162231445,35.45952785963203,34.7188104431368,35.32657895129556,102800.0,,,,,,
2023-02-09,35.11765670776367,35.57348308290699,34.937226566327574,35.421540957859214,113200.0,,,,,,
2023-02-10,35.54499816894531,35.60197782928126,35.10816497412869,35.1366529930035,98300.0,,,,,,
2023-02-13,36.20024871826172,36.23823515928013,35.5355004907851,35.61147337282192,96800.0,,,,,,
2023-02-14,36.39017868041992,36.86499834339261,36.000826701685774,36.13377562770428,141500.0,,,,,,
2023-02-15,37.187870025634766,37.3018257125483,35.75391646233274,36.03880749090956,121600.0,,,,,,
2023-02-16,37.187870025634766,37.33031735121616,36.551613515899405,36.81751132622631,126000.0,,,,,,
2023-02-17,37.27334213256836,37.64370087605521,37.00744429059552,37.425284274065184,216200.0,,,,,,
2023-02-21,36.228736877441406,37.16887765545437,36.14326920465968,37.02643394920886,118500.0,,,,,,
2023-02-22,36.05780029296875,36.9219717891426,35.98182742084598,36.19074919659767,150400.0,,,,,,
2023-02-23,36.36168670654297,36.51362883727127,36.01981600675776,36.15276491832175,97300.0,,,,,,
2023-02-24,35.516510009765625,36.0388108817297,35.393055890818594,35.99132964293048,90300.0,,,,,,
2023-02-27,35.48802185058594,36.11478368295945,35.33607969796771,35.810899377723,86000.0,,,,,,
2023-02-28,36.23823928833008,36.32370697906665,35.44054204898436,35.44054204898436,182000.0,,,,,,
2023-03-01,36.69405746459961,37.20686349302324,36.1052821852536,36.23823109130728,142500.0,,,,,,
2023-03-02,37.406288146972656,37.57722349569769,36.28571358203573,36.51362858786448,125800.0,,,,,,
2023-03-03,37.007442474365234,37.53923813221175,36.62758532797239,37.53923813221175,86200.0,,,,,,
2023-03-06,35.52600860595703,37.007447323917226,35.31708678580468,37.007447323917226,159800.0,,,,,,
2023-03-07,35.55449295043945,35.86787564825547,35.146147774695976,35.72542830877795,133300.0,,,,,,
2023-03-08,35.41204833984375,35.86787474304714,34.98470995478238,35.68744459050399,81900.0,,,,,,
2023-03-09,34.89923858642578,35.51650547984588,34.89923858642578,35.48801384213124,83600.0,,,,,,
2023-03-10,34.43391418457031,34.83276451362588,34.044562275717865,34.71880882928967,106900.0,,,,,,
2023-03-13,33.550758361816406,34.34845189979429,33.44629745872317,33.968598351602886,119800.0,,,,,,
2023-03-14,34.03506851196289,34.5953557756321,33.82614673217864,34.31995954275032,108900.0,,,,,,
2023-03-15,34.11103439331055,34.23448848940456,33.01895161274238,33.275354601898115,172400.0,,,,,,
2023-03-16,34.281978607177734,34.58586290512671,32.98097373017203,33.70270165474078,117400.0,,,,,,
2023-03-17,33.13291549682617,34.21550374860073,32.92399368592703,33.96859911783619,676200.0,,,,,,
2023-03-20,33.56025314331055,34.101547256703746,33.23737563509474,33.43679901948456,122700.0,,,,,,
2023-03-21,34.25348663330078,34.85176036072604,34.09204970352755,34.09204970352755,149700.0,,,,,,
2023-03-22,33.655216217041016,34.4908998334711,33.55075893475046,34.36744570747214,76500.0,,,,,,
2023-03-23,32.77204895019531,33.75967464041864,32.55363235722816,33.607732505198605,128600.0,,,,,,
2023-03-24,32.9809684753418,33.12341580219099,32.43017963153598,32.43017963153598,94000.0,,,,,,
2023-03-27,33.284854888916016,33.48427826140177,33.05694349824266,33.25636687072841,80600.0,,,,,,
2023-03-28,33.69319534301758,33.75017499401044,33.085426889436654,33.21837578583426,122900.0,,,,,,
2023-03-29,33.40830612182617,33.98758659221684,33.26585879801059,33.8831257044302,66300.0,,,,,,
2023-03-30,33.84513854980469,34.42441900789613,33.51276629807314,33.51276629807314,76900.0,,,,,,
2023-03-31,34.243995666503906,34.329463351413295,33.8926265048839,34.120541538837784,107500.0,,,,,,
2023-04-03,34.08255386352539,34.54787871400113,33.88313048014426,34.37694335036404,103400.0,,,,,,
2023-04-04,33.56974411010742,34.28197350669459,33.332334311245035,34.21549905282001,103900.0,,,,,,
2023-04-05,33.34183883666992,33.51277421295564,33.009462883853594,33.41780810247096,78700.0,,,,,,
2023-04-06,33.579246520996094,33.902124030720536,33.30385025216921,33.474785617469585,65000.0,,,,,,
2023-04-10,34.224998474121094,34.329459368288624,33.503270635828784,33.503270635828784,100700.0,,,,,,
2023-04-11,34.718807220458984,34.89923734751254,34.224994447770285,34.37693656070637,76500.0,,,,,,
2023-04-12,35.098663330078125,35.29808668906373,34.91823318946058,34.91823318946058,60500.0,,,,,,
2023-04-13,35.55449295043945,35.74442152888071,34.80428068060531,35.070178516871266,117300.0,,,,,,
2023-04-14,35.23161697387695,36.14327346520966,34.984712347061446,35.77291109110668,104200.0,,,,,,
2023-04-17,35.86787414550781,35.96283661945665,35.19363116174697,35.24111239872139,65600.0,,,,,,
2023-04-18,36.30470657348633,36.4376554833088,35.658951620703405,35.8393853891077,145800.0,,,,,,
2023-04-19,36.52312469482422,36.580104353969695,35.99132903314481,36.0957863076988,84800.0,,,,,,
2023-04-20,36.7225456237793,36.80801329551584,36.20024479542757,36.20024479542757,88600.0,,,,,,
2023-04-21,36.20024871826172,36.64658034376207,35.696941053820154,36.64658034376207,62400.0,,,,,,
2023-04-24,35.82039260864258,36.49463558675861,35.77290774947953,36.133771668119074,71300.0,,,,,,
2023-04-25,34.37694549560547,35.763418089328,34.19651169906971,35.56399469350216,123800.0,,,,,,
2023-04-26,33.579246520996094,34.2439947613213,33.40831115569571,34.158527078671106,86500.0,,,,,,
2023-04-27,34.06355667114258,34.35794612365645,33.60773029545357,33.60773029545357,75600.0,,,,,,
2023-04-28,35.96283721923828,36.703558294220336,34.918235498034626,35.11765887020485,178500.0,,,,,,
2023-05-01,37.548736572265625,38.45089457846478,35.8014002186309,35.9343491331597,137300.0,,,,,,
2023-05-02,36.99794769287109,37.624709510265184,36.542121245910536,37.27334396996807,123400.0,,,,,,
2023-05-03,35.782405853271484,37.71017229738345,35.70643297735273,36.94096685292969,163900.0,,,,,,
2023-05-04,35.18413162231445,35.592476767968506,34.51938345804604,35.53549711185885,141000.0,,,,,,
2023-05-05,36.38815689086914,36.502824426326,35.62369693391616,35.62369693391616,86800.0,,,,,,
2023-05-08,35.776588439941406,36.3785993843169,35.59503120379684,36.3785993843169,44000.0,,,,,,
2023-05-09,35.70014190673828,35.87214502057793,35.193690318885416,35.566362517132994,50100.0,,,,,,
2023-05-10,36.03459548950195,36.27348833201292,35.67148099344044,36.15882078826799,60000.0,,,,,,
2023-05-11,35.98681640625,36.05370610822396,35.384805443269016,35.65236789638021,42400.0,,,,,,
2023-05-12,36.16836929321289,36.292594572728255,35.60458212644613,35.96770021145225,37300.0,,,,,,
2023-05-15,36.34993362426758,36.48371302486379,35.996369613874414,36.07281706862384,46300.0,,,,,,
2023-05-16,35.776588439941406,36.21615401174786,35.50902964031463,36.149264311841165,61500.0,,,,,,
2023-05-17,36.71304321289063,36.913715932294586,35.356133878604055,36.09192412917916,67200.0,,,,,,
2023-05-18,37.50617218017578,37.716399025106746,36.60793650266047,36.674826199644855,73500.0,,,,,,
2023-05-19,37.77373123168945,37.983958078087326,37.10483425717825,37.91706838063621,128600.0,,,,,,
2023-05-22,37.55394744873047,37.91706552556248,37.248164956202935,37.75461652597388,64800.0,,,,,,
2023-05-23,38.34707260131836,38.64329733516396,36.951935903525246,37.324611726942415,95800.0,,,,,,
2023-05-24,38.00307083129883,38.21329768262191,37.276834605936486,38.15596209265692,139200.0,,,,,,
2023-05-25,37.06660842895508,37.85017653626453,36.349930015302654,37.76417498081765,75300.0,,,,,,
2023-05-26,37.6972885131836,37.8406220210512,36.68438162292921,37.09527757353706,73300.0,,,,,,
2023-05-30,37.754615783691406,37.907507026949226,37.27683019285889,37.381943606076405,75800.0,,,,,,
2023-05-31,36.78949737548828,37.7737347102337,36.48371483177679,37.7737347102337,162500.0,,,,,,
2023-06-01,37.02838897705078,37.07616681442971,36.30215637133111,36.89460957430363,65400.0,,,,,,
2023-06-02,38.68152618408203,38.76752774777443,37.29594705580018,37.477507937603725,105600.0,,,,,,
2023-06-05,37.2481689453125,38.4330789646663,36.2639316699081,38.29929956551019,114500.0,,,,,,
2023-06-06,37.70684051513672,38.00306891385347,37.16216519620416,37.16216519620416,120800.0,,,,,,
2023-06-07,39.88555145263672,40.11488654508931,37.7641817987646,37.7641817987646,146200.0,,,,,,
2023-06-08,39.25486755371094,40.11487946647504,39.054194826705874,40.11487946647504,86500.0,,,,,,
2023-06-09,39.130645751953125,39.29309112444504,38.52863480786347,39.178423588261616,68300.0,,,,,,
2023-06-12,39.27398300170898,39.60843517815534,38.73886535173978,39.12109172382984,97600.0,,,,,,
2023-06-13,39.54153823852539,39.83776298479368,38.66241081762851,39.130642320912976,122700.0,,,,,,
2023-06-14,38.98731231689453,39.66576713475396,38.74841946734834,39.4650980159869,104900.0,,,,,,
2023-06-15,39.97154235839844,39.97154235839844,38.84396812658857,39.01597122264192,129300.0,,,,,,
2023-06-16,39.66576385498047,40.2773325612321,39.27397975992811,40.19133099669792,351700.0,,,,,,
2023-06-20,39.45553588867188,39.84731993650984,39.331310611489634,39.579757520639255,71500.0,,,,,,
2023-06-21,39.24530792236328,39.531978546234726,39.149752262811056,39.4173110257291,64500.0,,,,,,
2023-06-22,38.97775268554688,39.23575736393585,38.557298996965535,39.23575736393585,69900.0,,,,,,
2023-06-23,38.03173065185547,38.7770786199758,37.26727446871953,38.413960566030745,557800.0,,,,,,
2023-06-26,38.35662841796875,38.94908155726736,37.802399002551326,37.83106497285475,68900.0,,,,,,
2023-06-27,38.48085403442383,39.09241904101011,38.40440658599306,38.54774372919327,53400.0,,,,,,
2023-06-28,39.16886520385742,39.21664303495103,38.23240221739151,38.39485121736759,75100.0,,,,,,
2023-06-29,40.17222213745117,40.35377938939559,39.28354045253665,39.28354045253665,106100.0,,,,,,
2023-06-30,40.726444244384766,40.86978138500843,40.00021172342165,40.29643646772869,106200.0,,,,,,
2023-07-03,41.29023742675781,41.35712713007492,40.50666920628711,40.65956047747126,90800.0,,,,,,
2023-07-05,43.2491569519043,43.803390075058026,40.70733735050952,41.23290450012611,328400.0,,,,,,
2023-07-06,43.765167236328125,43.898946642507454,41.15645788018491,43.02937685712638,218100.0,,,,,,
2023-07-07,44.22383499145508,45.10296241128167,43.73649527208817,43.73649527208817,199100.0,,,,,,
2023-07-10,44.16650772094727,44.83540473095708,43.92761489016796,44.195173694171885,85600.0,,,,,,
2023-07-11,43.459381103515625,44.7111807847164,43.12493261570613,44.45317610331403,69400.0,,,,,,
2023-07-12,44.6825065612793,44.90229113942734,43.7651591076756,43.793828721685855,119700.0,,,,,,
2023-07-13,45.21762847900391,45.48518724608914,44.54872791607602,44.672953191600506,72700.0,,,,,,
2023-07-14,46.001197814941406,46.05853340025348,44.73028999151727,45.055184351189176,75000.0,,,,,,
2023-07-17,44.91184997558594,46.12542593362865,44.739846854274994,46.12542593362865,125800.0,,,,,,
2023-07-18,44.950077056884766,45.59986586473887,44.59651303378902,44.84496362543551,122400.0,,,,,,
2023-07-19,45.24629592895508,45.37052120854484,44.67295465351994,44.950071182906726,133800.0,,,,,,
2023-07-20,46.31654357910156,46.33565544314702,44.4436210000158,45.23674695443312,112400.0,,,,,,
2023-07-21,45.20807647705078,46.4598724629856,45.17940686123118,46.4598724629856,87600.0,,,,,,
2023-07-24,45.54252624511719,45.886532483004,45.06474061365552,45.06474061365552,59400.0,,,,,,
2023-07-25,45.76230239868164,45.86741580981348,45.169849298465,45.169849298465,54400.0,,,,,,
2023-07-26,46.287872314453125,46.38343163128236,45.67630726760689,45.67630726760689,62100.0,,,,,,
2023-07-27,45.666751861572266,46.68921282870775,45.38963531846056,46.45032001124216,122000.0,,,,,,
2023-07-28,44.16650772094727,45.69542037984871,42.53247798805317,45.39919195740485,143600.0,,,,,,
2023-07-31,43.860721588134766,45.7145284905043,43.18226323406036,44.30983759438034,195000.0,,,,,,
2023-08-01,43.74604797363281,44.84495630177371,43.13448299440181,43.89893921844057,137700.0,,,,,,
2023-08-02,43.220489501953125,44.032727294841095,43.16315391162208,43.36382665517313,53300.0,,,,,,
2023-08-03,43.43071746826172,43.54538500664887,42.809594648668615,43.01026375214996,90900.0,,,,,,
2023-08-04,43.98776626586914,44.08381162350824,43.35388156047419,43.574780387410456,119400.0,,,,,,
2023-08-07,44.3623275756836,44.54481189688835,43.93013635205289,43.93013635205289,86500.0,,,,,,
2023-08-08,44.016578674316406,44.37193731372373,43.65161366792872,44.035784080766085,82900.0,,,,,,
2023-08-09,43.12337875366211,44.09341302270185,43.084960611743234,44.02618310622166,63800.0,,,,,,
2023-08-10,42.479888916015625,43.32506974365305,42.35503178308202,43.07535547778584,70500.0,,,,,,
2023-08-11,41.75956344604492,42.67197415329952,41.74996074257631,42.42225989804805,95500.0,,,,,,
2023-08-14,41.64431381225586,41.6923346584093,40.70309130537671,41.55787482367738,92600.0,,,,,,
2023-08-15,41.46182632446289,41.64431065527013,40.9047779565516,41.33697286668002,93800.0,,,,,,
2023-08-16,41.42341232299805,42.19175680327077,41.33697333998265,41.51945400912384,85300.0,,,,,,
2023-08-17,40.86635971069336,41.74035223167626,40.82794157128071,41.44262081061681,81100.0,,,,,,
2023-08-18,40.683876037597656,41.192903524054366,40.578227993897926,40.683876037597656,201600.0,,,,,,
2023-08-21,40.26128768920898,41.12567752548959,40.222873212739685,40.68387990417084,66700.0,,,,,,
2023-08-22,39.473731994628906,40.530208811036445,39.454526589312586,40.36693355580529,83300.0,,,,,,
2023-08-23,39.80988693237305,40.02117937380382,39.2144204203774,39.44492193171195,71300.0,,,,,,
2023-08-24,39.464134216308594,40.19406061333409,39.425716073371525,39.53136413457058,83900.0,,,,,,
2023-08-25,39.473731994628906,40.00197223471033,39.2720422650098,39.377690313026086,115800.0,,,,,,
2023-08-28,39.87711334228516,40.49178887019045,39.44491846680327,39.61779641699602,64100.0,,,,,,
2023-08-29,40.98161315917969,40.98161315917969,39.58899031960104,39.75226192720462,79800.0,,,,,,
2023-08-30,41.894020080566406,42.3934448892069,40.799128780904894,40.799128780904894,108600.0,,,,,,
2023-08-31,40.51100158691406,41.99006699899093,40.42456260403281,41.99006699899093,99000.0,,,,,,
2023-09-01,40.6646728515625,40.88557167318137,40.07880900721191,40.60704563836622,128800.0,,,,,,
2023-09-05,38.62855911254883,40.23247808393231,37.31276521711112,40.23247808393231,212600.0,,,,,,
2023-09-06,39.492942810058594,39.99236763673924,38.83984908776509,38.83984908776509,165200.0,,,,,,
2023-09-07,38.58053207397461,39.51215181290859,38.522908528064775,39.51215181290859,163800.0,,,,,,
2023-09-08,37.49524688720703,39.368089057340704,37.45682874765172,38.57092914846756,81900.0,,,,,,
2023-09-11,37.06304931640625,37.75456112374692,36.96700763816679,37.53366233279202,116100.0,,,,,,
2023-09-12,36.8133430480957,37.37039144160978,36.50600158162428,37.09186541297494,248600.0,,,,,,
2023-09-13,37.01503372192383,37.81219002277441,36.92859473375876,36.92859473375876,113300.0,,,,,,
2023-09-14,38.657371520996094,38.676580592458464,37.1206824415644,37.1879123598048,220700.0,,,,,,
2023-09-15,37.9178352355957,38.77261868564026,37.73535456928178,38.647765228362246,515500.0,,,,,,
2023-09-18,38.53251266479492,38.60934894720747,37.63931103240481,38.04269418755951,102900.0,,,,,,
2023-09-19,39.09916305541992,39.33927091549559,38.60934463291785,38.60934463291785,77900.0,,,,,,
2023-09-20,39.19520950317383,39.60819532725233,39.118373227180015,39.18560313679696,103600.0,,,,,,
2023-09-21,39.17599868774414,39.51214822084359,38.494093255596624,38.80143101836044,111800.0,,,,,,
2023-09-22,38.36923599243164,39.28164657491224,38.34042055845512,39.070350489941646,62700.0,,,,,,
2023-09-25,38.25399398803711,38.77262428929422,38.119530480853165,38.26359669238656,70900.0,,,,,,
2023-09-26,36.82294464111328,38.24438285174831,36.77492379784121,38.033086744844624,97600.0,,,,,,
2023-09-27,37.62971115112305,37.860212688136585,36.92859650842672,37.139888973396495,118200.0,,,,,,
2023-09-28,38.22517776489258,38.6861845031029,37.764171026682256,37.764171026682256,120400.0,,,,,,
2023-09-29,37.370391845703125,38.993519862832,37.17830480098976,38.350032476361214,103900.0,,,,,,
2023-10-02,37.09186172485352,37.31276051960636,36.60204329540247,37.06304995363735,147600.0,,,,,,
2023-10-03,35.80488967895508,37.06305642213675,35.60319991773114,37.06305642213675,76500.0,,,,,,
2023-10-04,36.27549743652344,36.4195599602594,35.286254184599514,35.94895058679777,106600.0,,,,,,
2023-10-05,36.65007019042969,37.024637933144426,35.852913857121166,36.09302176027224,117700.0,,,,,,
2023-10-06,37.65851974487305,38.35003162498729,36.45798032176114,36.45798032176114,223400.0,,,,,,
2023-10-09,38.16755294799805,38.196364723257965,37.37999567458796,37.552873653658985,63000.0,,,,,,
2023-10-10,38.42686462402344,38.94549853925282,37.86981623132771,38.16755133016434,112400.0,,,,,,
2023-10-11,39.14718627929688,39.18560441855043,38.29240283156004,38.42686265519207,79000.0,,,,,,
2023-10-12,37.8794174194336,39.09916587626857,37.09186387466699,39.09916587626857,73500.0,,,,,,
2023-10-13,37.35118103027344,37.93704484059489,37.23593027433076,37.93704484059489,74500.0,,,,,,
2023-10-16,37.591285705566406,38.2731911437704,37.51445309607061,37.6873310471301,70700.0,,,,,,
2023-10-17,38.12913131713867,38.686179682488245,37.43761946411328,37.43761946411328,89400.0,,,,,,
2023-10-18,37.370391845703125,37.99467382508266,37.26474378792299,37.69693872258915,92100.0,,,,,,
2023-10-19,35.88172149658203,37.67772737925334,35.670425393765846,37.21672069799973,103000.0,,,,,,
2023-10-20,35.74726104736328,36.1218287403466,35.53596494824229,36.00657798798758,150000.0,,,,,,
2023-10-23,34.758018493652344,36.40996202796854,34.67157950258334,35.60319933257642,114800.0,,,,,,
2023-10-24,34.719600677490234,35.58398684136114,34.56593178188504,35.199816434225895,143400.0,,,,,,
2023-10-25,34.181758880615234,35.094169582384666,34.05690175374011,34.62355651262802,144800.0,,,,,,
2023-10-26,34.412261962890625,34.82524413194665,34.076108743942434,34.402655596310616,139700.0,,,,,,
2023-10-27,33.816795349121094,34.67157887661787,33.605502891021644,34.258593000494926,130900.0,,,,,,
2023-10-30,34.13373947143555,34.66197611138203,33.51906384213377,34.30661745014614,219200.0,,,,,,
2023-10-31,34.03769302368164,34.47949432386988,33.97046310786605,34.14334108103631,117400.0,,,,,,
2023-11-01,33.778377532958984,34.07611264720206,33.14449282501872,33.874422890983745,136900.0,,,,,,
2023-11-02,34.52751159667969,34.80603759838816,34.15294391481566,34.306612801317705,190200.0,,,,,,
2023-11-03,34.79643249511719,35.34387815213593,34.43146750251956,35.14218841823542,212100.0,,,,,,
2023-11-06,34.85405731201172,34.85405731201172,34.31621439475957,34.71959749863746,143400.0,,,,,,
2023-11-07,34.623558044433594,35.09417113501097,34.277802086255235,34.690787962550964,94800.0,,,,,,
2023-11-08,34.748416900634766,34.95971303306037,34.42186999768426,34.67158061111421,95900.0,,,,,,
2023-11-09,34.709991455078125,35.190207172306664,34.52751080148314,34.96930838203216,88100.0,,,,,,
2023-11-10,35.80488967895508,35.94895588768982,34.5371202316105,34.709998216589845,109700.0,,,,,,
2023-11-13,35.660823822021484,35.90093170510908,35.391900501609605,35.51675762666671,82000.0,,,,,,
2023-11-14,37.48564147949219,37.51445691677362,36.40995919071086,36.57323445612052,129800.0,,,,,,
2023-11-15,36.57323455810547,37.456829810415165,36.46758650320854,37.25514006766041,127600.0,,,,,,
2023-11-16,36.66927719116211,36.83254879748006,36.29470946960387,36.83254879748006,85200.0,,,,,,
2023-11-17,35.2574348449707,37.37998730129036,33.259739493068366,37.37998730129036,245700.0,,,,,,
2023-11-20,34.38344955444336,35.430320114765706,34.10492351918427,35.11337960107023,149900.0,,,,,,
2023-11-21,33.59589385986328,34.46988638948681,33.538266650174585,34.2874057211058,95800.0,,,,,,
2023-11-22,33.48064422607422,33.97046270169633,32.78913234166128,33.634313126637586,129100.0,,,,,,
2023-11-24,33.20018768310547,33.61603281638622,33.103476509775255,33.55800980154214,49900.0,,,,,,
2023-11-27,33.83846664428711,33.90616262098886,33.08413424951128,33.29689514151909,139000.0,,,,,,
2023-11-28,33.383934020996094,33.85780586739209,33.383934020996094,33.72241391127895,148600.0,,,,,,
2023-11-29,32.900390625,33.674061613972235,32.813352408168484,33.47097367108345,165800.0,,,,,,
2023-11-30,33.02611541748047,33.71274823336278,32.639278053773936,33.18084962513218,204400.0,,,,,,
2023-12-01,33.722412109375,33.79978104539363,32.75532254406562,33.06479090983231,221500.0,,,,,,
2023-12-04,34.16727828979492,34.17694756283627,33.34524989342242,33.57735302711048,135700.0,,,,,,
2023-12-05,33.3355827331543,34.167280455280256,33.22920227718641,33.848139087376595,104700.0,,,,,,
2023-12-06,33.50965881347656,34.234976071870825,33.383936122391674,33.383936122391674,102400.0,,,,,,
2023-12-07,33.4226188659668,34.051224910565054,33.25821171087521,33.528995626138816,113700.0,,,,,,
2023-12-08,33.34524917602539,33.664390516836136,33.0841345396768,33.142161244138954,137000.0,,,,,,
2023-12-11,33.151832580566406,33.65471964974596,32.81335267301974,33.48064321467787,179100.0,,,,,,
2023-12-12,33.383934020996094,33.645048660280345,33.05512340365527,33.30656508084338,158100.0,,,,,,
2023-12-13,34.05122375488281,34.11891973140114,32.67795830076345,33.34524879322446,303500.0,,,,,,
2023-12-14,34.215633392333984,34.98930438676702,34.11892221230841,34.62180928097846,176400.0,,,,,,
2023-12-15,34.41872024536133,34.81522684800859,34.1769478366946,34.48641622465568,812300.0,,,,,,
2023-12-18,35.12469482421875,35.38580946521639,34.360693136390935,34.747530461384656,136300.0,,,,,,
2023-12-19,36.44960784912109,36.517303829987824,35.41482221112471,35.41482221112471,129700.0,,,,,,
2023-12-20,35.656593322753906,36.84611311486778,35.41482091730424,36.5076332228999,314400.0,,,,,,
2023-12-21,36.42059326171875,36.70105012397956,35.30843877435569,35.95639070822878,263100.0,,,,,,
2023-12-22,37.21360778808594,37.610114381024495,36.77841672531091,36.82677415718354,137700.0,,,,,,
2023-12-26,37.44571304321289,37.59077427960157,36.7590765766843,37.1845983907281,74200.0,,,,,,
2023-12-27,37.10722732543945,37.832544533383206,37.06854654477289,37.31998822029893,101300.0,,,,,,
2023-12-28,36.45927810668945,37.1845952957251,36.38190916906507,36.90413843056769,101600.0,,,,,,
2023-12-29,35.4438362121582,36.45927958001145,35.42449397697049,36.45927958001145,183100.0,,,,,,
2024-01-02,35.55021286010742,35.95639241946324,34.86358011429745,35.182721460159456,154400.0,,,,,,
2024-01-03,34.196292877197266,35.463178041474414,34.13826616626184,35.463178041474414,221900.0,,,,,,
2024-01-04,33.84813690185547,34.47674663426587,33.7514294149404,34.3703661851668,122200.0,,,,,,
2024-01-05,33.88682174682617,34.28332835020709,33.50965737887288,33.50965737887288,208600.0,,,,,,
2024-01-08,34.11892318725586,34.22530364374665,33.238871714224395,33.64505130362975,150000.0,,,,,,
2024-01-09,33.712745666503906,33.81912611788122,33.354923530270064,33.75143013776006,91000.0,,,,,,
2024-01-10,33.935176849365234,33.935176849365234,33.219528866509755,33.50965872038494,114200.0,,,,,,
2024-01-11,33.59669494628906,33.97385930697414,33.20985762349948,33.79010991852974,154300.0,,,,,,
2024-01-12,33.55801010131836,34.52509970833529,33.48064116196305,34.060897139665656,81400.0,,,,,,
2024-01-16,32.697303771972656,33.52899780711829,32.63927706243275,33.19051789102148,155900.0,,,,,,
2024-01-17,31.933300018310547,32.68762874901614,31.90428850994623,32.136387955169106,142700.0,,,,,,
